time,timestamp,frontend_productcatalogservice,adservice_mysql,productcatalogservice_mysql,checkoutservice_cartservice,frontend_recommendationservice,frontend_adservice,frontend_currencyservice,gateway_nats,recommendationservice_productcatalogservice,checkoutservice_currencyservice,checkoutservice_shippingservice,frontend_shippingservice,checkoutservice_productcatalogservice,frontend_checkoutservice,cartservice_redis-cart,checkoutservice_emailservice,frontend_cartservice,checkoutservice_paymentservice
2022-08-21 12:12:59.989970765 +0000 UTC m=+14760.797793126,1661083979,0.008578629032258063,7.728,13.840399999999999,0.004200000000000001,0.025,0.01918103448275862,0.009339285714285715,0.0228,0.0171875,0.004142857142857143,0.0036666666666666666,0.0035714285714285718,0.006875,0.205,0.6112666666666666,0.0075,0.00446875,0.005
2022-08-21 12:13:59.852153147 +0000 UTC m=+14820.659975516,1661084039,0.008107028753993611,7.812,14.243466666666666,0.005714285714285714,0.02423469387755102,0.019285714285714285,0.008013392857142858,0.019600000000000003,0.019,0.0703125,0.003666666666666667,0.003823529411764706,0.009166666666666668,0.175,0.5567333333333333,0.00625,0.004612903225806452,0.0034000000000000002
2022-08-21 12:14:59.838141992 +0000 UTC m=+14880.645964352,1661084099,0.00785143769968051,9.072,15.6096,0.004142857142857143,0.021059322033898306,0.021045454545454548,0.008456521739130436,0.0212,0.012586206896551726,0.00488888888888889,0.003444444444444444,0.003999999999999999,0.0071875,0.225,0.5286666666666666,0.0055,0.004892857142857142,0.0032
2022-08-21 12:16:00.06901782 +0000 UTC m=+14940.876840180,1661084160,0.008407335907335908,6.888,16.043200000000002,0.0064285714285714285,0.026973684210526316,0.02,0.05324675324675325,0.0232,0.01807692307692308,0.00425,0.005,0.0045294117647058825,0.01,0.3125,0.7292000000000001,0.008125,0.00703125,0.0035
2022-08-21 12:16:59.995481026 +0000 UTC m=+15000.803303387,1661084219,0.008297872340425531,7.98,13.888666666666666,0.006,0.021745283018867922,0.020471698113207547,0.009105839416058394,0.019600000000000003,0.013308823529411765,0.004428571428571428,0.0036666666666666666,0.0031666666666666666,0.004200000000000001,0.175,0.6130666666666668,0.0075,0.006282894736842105,0.0036666666666666666
2022-08-21 12:18:00.118444285 +0000 UTC m=+15060.926266655,1661084280,0.007775000000000001,6.972,13.1492,0.006666666666666666,0.021375,0.019375,0.007956349206349207,0.0213,0.0154375,0.005,0.0036666666666666666,0.0037619047619047623,0.0125,0.19375,0.5774,0.006666666666666666,0.005,0.005
2022-08-21 12:18:59.959554988 +0000 UTC m=+15120.767377358,1661084339,0.007558997050147493,8.568,15.310133333333333,0.00625,0.0252906976744186,0.022065217391304348,0.008515625,0.0212,0.01573529411764706,0.00875,0.0034000000000000002,0.004294117647058824,0.03125,0.17499999999999996,0.6171333333333333,0.004,0.004393939393939394,0.004
2022-08-21 12:19:59.983193088 +0000 UTC m=+15180.791015449,1661084399,0.00824175824175824,7.392,14.988666666666665,0.006,0.02131578947368421,0.020147058823529414,0.007600806451612903,0.019600000000000003,0.013428571428571427,0.0036666666666666666,0.004333333333333333,0.0038750000000000004,0.009583333333333333,0.175,0.5488666666666667,0.008125,0.0041875,0.004333333333333333
2022-08-21 12:20:59.971304352 +0000 UTC m=+15240.779126713,1661084459,0.007991913746630728,8.736,15.506,0.004,0.023636363636363636,0.02203125,0.008061224489795918,0.0228,0.017258064516129032,0.01,0.003666666666666667,0.0036666666666666666,0.0075,0.1375,0.6826666666666666,0.008,0.006411764705882353,0.004
2022-08-21 12:22:00.058651674 +0000 UTC m=+15300.866474035,1661084520,0.007970297029702969,7.98,13.760933333333332,0.005,0.024673913043478258,0.021329787234042556,0.008586206896551724,0.0228,0.01838235294117647,0.0075,0.003,0.004142857142857143,0.005833333333333333,0.21249999999999997,0.6356,0.006666666666666666,0.006333333333333333,0.003
2022-08-21 12:22:59.99840164 +0000 UTC m=+15360.806224001,1661084579,0.008623693379790942,6.888,15.217866666666668,0.004,0.023701923076923075,0.02141304347826087,0.0077759740259740265,0.0212,0.01909090909090909,0.05625,0.003,0.0035,0.008,0.175,0.6008,0.004,0.005086206896551725,0.003
2022-08-21 12:23:59.973752589 +0000 UTC m=+15420.781574951,1661084639,0.008442622950819672,7.476,15.2704,0.005,0.022049180327868855,0.02092391304347826,0.009179999999999999,0.0228,0.0175,0.0625,0.003,0.003857142857142857,0.007272727272727274,0.29166666666666663,0.7727333333333334,0.005833333333333333,0.0049642857142857145,0.003
2022-08-21 12:25:00.084843736 +0000 UTC m=+15480.892666095,1661084700,0.00799520766773163,7.812,14.768666666666666,0.003333333333333333,0.021973684210526315,0.021162790697674416,0.009386363636363637,0.019600000000000003,0.014390243902439023,0.05,0.0038000000000000004,0.0034761904761904765,0.0085,0.25,0.6597333333333334,0.00875,0.00460655737704918,0.003
2022-08-21 12:26:00.052545386 +0000 UTC m=+15540.860367755,1661084760,0.007997881355932204,7.644,13.345066666666668,0.005,0.024825581395348836,0.018898305084745763,0.007007874015748031,0.0214,0.017297297297297298,0.005,0.003,0.0033000000000000004,0.0075,0.75,0.5304666666666666,0.0075,0.0060384615384615386,0.003
2022-08-21 12:26:59.832391417 +0000 UTC m=+15600.640213786,1661084819,0.008587328767123287,7.98,14.115066666666667,0.005,0.02402173913043478,0.020096153846153847,0.021923076923076917,0.0212,0.017894736842105265,0.004,0.0036666666666666666,0.0036086956521739133,0.005,0.375,0.5926666666666667,0.005,0.006369863013698631,0.005
2022-08-21 12:27:59.950504394 +0000 UTC m=+15660.758326754,1661084879,0.007873376623376624,7.644,17.044533333333334,0.0038571428571428567,0.02275,0.021666666666666664,0.008339694656488551,0.019600000000000003,0.016,0.0035714285714285713,0.0032222222222222222,0.0035833333333333333,0.0075,0.2125,0.7123999999999999,0.006875,0.004153846153846153,0.0035
2022-08-21 12:29:00.102593346 +0000 UTC m=+15720.910415706,1661084940,0.008461538461538461,7.896,15.095066666666668,0.004333333333333333,0.02287735849056604,0.01969827586206897,0.012500000000000004,0.019600000000000003,0.0155,0.041666666666666664,0.0035,0.0032142857142857142,0.0109375,0.4375,0.6146,0.005833333333333333,0.004093333333333333,0.0035
2022-08-21 12:29:59.838049467 +0000 UTC m=+15780.645871826,1661084999,0.008629032258064516,8.064,15.794133333333333,0.005833333333333333,0.0246875,0.02027777777777778,0.006357758620689655,0.0212,0.0205,0.0046,0.003,0.003842105263157895,0.01125,0.2125,0.6276,0.006875,0.006333333333333334,0.0035
2022-08-21 12:31:00.03008172 +0000 UTC m=+15840.837904091,1661085060,0.007632398753894082,9.072,17.414266666666666,0.005833333333333334,0.022763157894736843,0.02016129032258064,0.018513513513513515,0.021733333333333334,0.015277777777777777,0.0044666666666666665,0.0034000000000000002,0.003421052631578948,0.006,0.2125,0.6307999999999999,0.007,0.006666666666666666,0.0034000000000000002
2022-08-21 12:31:59.842052019 +0000 UTC m=+15900.649874380,1661085119,0.0075,7.896,14.956,0.005,0.0234375,0.019954545454545454,0.007596774193548388,0.0208,0.018035714285714283,0.00475,0.005,0.0035263157894736847,0.009375,0.075,0.5386,0.0075,0.00437704918032787,0.004
2022-08-21 12:32:59.94319179 +0000 UTC m=+15960.751014168,1661085179,0.00734271523178808,8.148,14.394666666666666,0.0036666666666666666,0.0232,0.019314516129032257,0.016642857142857147,0.0212,0.016724137931034486,0.0038571428571428567,0.003,0.0035555555555555557,0.00875,0.25,0.6609333333333333,0.003,0.004929824561403509,0.003
2022-08-21 12:33:59.931690593 +0000 UTC m=+16020.739512966,1661085239,0.007934472934472935,7.98,17.3412,0.005833333333333333,0.022857142857142857,0.02125,0.008847517730496452,0.019600000000000003,0.01604166666666667,0.0062499999999999995,0.003,0.004222222222222223,0.01,0.25,0.6692,0.005833333333333333,0.0046,0.003
2022-08-21 12:35:00.156405201 +0000 UTC m=+16080.964227561,1661085300,0.00896186440677966,7.98,13.536666666666665,0.005,0.025624999999999995,0.020138888888888887,0.008410714285714285,0.0228,0.0175,0.0038571428571428567,0.006666666666666666,0.00375,0.01,0.375,0.5618666666666666,0.0075,0.006373239436619718,0.003
2022-08-21 12:35:59.938182723 +0000 UTC m=+16140.746005103,1661085359,0.008839590443686006,6.636,14.020666666666665,0.00625,0.02447674418604651,0.02186046511627907,0.009889705882352943,0.0228,0.01860294117647059,0.05357142857142857,0.004,0.0059375,0.006666666666666666,0.184375,0.6593333333333333,0.00625,0.00630281690140845,0.004
2022-08-21 12:37:00.153471087 +0000 UTC m=+16200.961293472,1661085420,0.007886996904024769,7.476,14.634533333333334,0.005,0.0203125,0.019910714285714285,0.008922413793103448,0.0228,0.014772727272727269,0.03125,0.0036666666666666666,0.004058823529411765,0.0096875,0.625,0.6315333333333333,0.005,0.004737704918032787,0.005
2022-08-21 12:37:59.877711026 +0000 UTC m=+16260.685533398,1661085479,0.007765780730897011,7.812,14.4124,0.003,0.02255102040816327,0.018975409836065573,0.007517482517482518,0.0228,0.015357142857142857,0.005,0.004,0.0036315789473684214,0.009375,0.175,0.6042666666666666,0.0075,0.004724137931034482,0.003
2022-08-21 12:39:00.064180881 +0000 UTC m=+16320.872003250,1661085540,0.007657593123209168,8.232,16.745066666666666,0.0036666666666666666,0.023318965517241382,0.0214,0.009146341463414634,0.0228,0.014875,0.005,0.003,0.0035454545454545456,0.0075,0.2,0.7041333333333333,0.005,0.0045294117647058825,0.003
2022-08-21 12:39:59.909150552 +0000 UTC m=+16380.716972912,1661085599,0.008713503649635036,8.232,15.1476,0.006875,0.025694444444444447,0.02090909090909091,0.01666666666666667,0.0228,0.01692307692307692,0.075,0.00325,0.003933333333333333,0.0125,0.3333333333333333,0.5923999999999999,0.006666666666666666,0.006363636363636363,0.0036666666666666666
2022-08-21 12:41:00.050692873 +0000 UTC m=+16440.858515234,1661085660,0.007874331550802138,7.14,14.694133333333333,0.00625,0.023775510204081633,0.01962264150943396,0.022822580645161288,0.0212,0.0175,0.017500000000000026,0.0034,0.0040526315789473685,0.006875,0.25,0.7723333333333333,0.0067857142857142855,0.006666666666666666,0.003999999999999999
2022-08-21 12:42:00.156906796 +0000 UTC m=+16500.964729164,1661085720,0.008467741935483872,7.644,17.204933333333333,0.004200000000000001,0.02452127659574468,0.01981818181818182,0.0142857142857143,0.0228,0.01875,0.1375,0.004200000000000001,0.003666666666666667,0.0075,0.375,0.6808,0.006666666666666666,0.004870967741935484,0.0036666666666666666
2022-08-21 12:42:59.855225837 +0000 UTC m=+16560.663048209,1661085779,0.00839095744680851,8.736,16.657066666666665,0.003999999999999999,0.025,0.02021551724137931,0.008568376068376068,0.019600000000000003,0.018529411764705885,0.00625,0.00325,0.00364,0.0175,0.175,0.8104666666666667,0.008125,0.0049701492537313425,0.0035
2022-08-21 12:43:59.811871786 +0000 UTC m=+16620.619694158,1661085839,0.008196078431372548,7.644,16.857200000000002,0.004333333333333333,0.0225,0.018898305084745763,0.008991596638655463,0.019600000000000003,0.013,0.03125,0.004333333333333333,0.0035833333333333333,0.01375,0.2125,0.6457999999999999,0.00625,0.004866666666666667,0.004333333333333333
2022-08-21 12:45:00.149541745 +0000 UTC m=+16680.957364113,1661085900,0.0076792114695340506,8.4,15.237733333333333,0.0075,0.02137931034482759,0.019590163934426228,0.0076526717557251905,0.0228,0.012250000000000002,0.025,0.005,0.0045,0.0075,0.2125,0.6155333333333333,0.0075,0.005846774193548388,0.003
2022-08-21 12:46:00.299764287 +0000 UTC m=+16741.107586648,1661085960,0.008138461538461537,6.72,15.3236,0.0065,0.022452830188679242,0.01848360655737705,0.020846153846153848,0.0214,0.014928571428571426,0.003999999999999999,0.0034000000000000002,0.003909090909090909,0.007916666666666666,0.15,0.6751333333333334,0.00875,0.006768292682926828,0.003
2022-08-21 12:47:00.050251896 +0000 UTC m=+16800.858074256,1661086020,0.007919520547945206,7.14,14.843866666666667,0.004555555555555556,0.02069672131147541,0.020102040816326532,0.01765957446808511,0.0212,0.013870967741935483,0.0041,0.0036666666666666666,0.0036153846153846154,0.007794117647058825,0.175,0.6718666666666667,0.006666666666666666,0.004864406779661017,0.0032857142857142855
2022-08-21 12:47:59.930003007 +0000 UTC m=+16860.737825367,1661086079,0.0077985074626865675,8.4,14.018533333333332,0.004200000000000001,0.021826923076923077,0.01986111111111111,0.007660550458715596,0.019600000000000003,0.014999999999999996,0.05277777777777778,0.003,0.0035,0.006388888888888889,0.1,0.5424,0.0036666666666666666,0.00409375,0.003
2022-08-21 12:48:59.996795755 +0000 UTC m=+16920.804618116,1661086139,0.00849537037037037,7.644,16.811066666666665,0.006666666666666666,0.023660714285714285,0.01892241379310345,0.009027777777777779,0.0228,0.0175,0.0175,0.003,0.0034,0.009166666666666668,0.19,0.7138,0.006666666666666667,0.006458333333333334,0.004
2022-08-21 12:49:59.840958444 +0000 UTC m=+16980.648780804,1661086199,0.007927631578947368,6.72,14.45,0.005833333333333333,0.025862068965517238,0.020102040816326532,0.009704545454545455,0.0228,0.0157,0.01,0.0032222222222222222,0.003941176470588235,0.008611111111111111,0.1375,0.6327333333333334,0.006875,0.00592741935483871,0.0035
2022-08-21 12:50:59.972834513 +0000 UTC m=+17040.780656872,1661086259,0.009003623188405797,7.812,13.9064,0.005,0.027743902439024387,0.020384615384615386,0.00803448275862069,0.0228,0.0175,0.0125,0.003,0.0037777777777777783,0.0125,0.25,0.5633990410229089,0.008333333333333331,0.004633333333333333,0.005
2022-08-21 12:52:00.161417473 +0000 UTC m=+17100.969239851,1661086320,0.00836687306501548,8.064,16.485333333333333,0.005555555555555556,0.030592105263157893,0.019605263157894737,0.007394366197183098,0.019600000000000003,0.01975,0.003923076923076923,0.0032857142857142855,0.00425,0.01625,0.175,0.6866,0.005,0.0046,0.0036666666666666666
2022-08-21 12:53:00.111254118 +0000 UTC m=+17160.919076478,1661086380,0.008758445945945945,8.064,15.723866666666666,0.003,0.029464285714285714,0.0205,0.007539370078740158,0.0228,0.01772058823529412,0.005833333333333333,0.003,0.0035600000000000002,0.00625,0.25,0.6194666666666667,0.005,0.003909090909090909,0.003
2022-08-21 12:54:00.069989899 +0000 UTC m=+17220.877812259,1661086440,0.008774038461538462,7.812,16.921066666666665,0.005,0.02372641509433962,0.020090909090909093,0.00726923076923077,0.0232,0.01912162162162162,0.01,0.0032857142857142855,0.003888888888888889,0.008888888888888889,0.25,0.7462000000000001,0.007,0.006525974025974026,0.0036666666666666666
2022-08-21 12:55:00.196566806 +0000 UTC m=+17281.004389176,1661086500,0.00862126245847176,7.728,17.02253333333333,0.006,0.0235,0.02033018867924528,0.00854014598540146,0.0228,0.015921052631578947,0.01749999999999999,0.004200000000000001,0.00364,0.0075,0.25,0.6347333333333334,0.008333333333333331,0.00620253164556962,0.0036666666666666666
2022-08-21 12:56:00.145174568 +0000 UTC m=+17340.952996939,1661086560,0.007206703910614525,7.308,16.5556,0.005,0.02171875,0.019375,0.009256198347107438,0.0228,0.012812500000000003,0.0044,0.0036666666666666666,0.0034545454545454545,0.0075,0.2,0.7840666666666667,0.005,0.0044571428571428574,0.005
2022-08-21 12:57:00.011428331 +0000 UTC m=+17400.819250706,1661086620,0.008702422145328721,7.644,15.787733333333334,0.0038000000000000004,0.025,0.020817307692307694,0.009574074074074073,0.0228,0.017708333333333336,0.004200000000000001,0.0031538461538461538,0.004157894736842105,0.00972222222222222,0.25,0.6452666666666667,0.005625,0.005300000000000001,0.003333333333333333
2022-08-21 12:58:00.274569095 +0000 UTC m=+17461.082391457,1661086680,0.007838283828382838,7.308,14.1172,0.004428571428571428,0.0232,0.021785714285714283,0.008884615384615383,0.0228,0.016944444444444443,0.006666666666666666,0.004,0.003384615384615385,0.009545454545454544,0.25,0.6219333333333332,0.005,0.004507692307692308,0.004
2022-08-21 12:58:59.841376065 +0000 UTC m=+17520.649198441,1661086739,0.0078101736972704715,9.324,18.05933333333333,0.00625,0.022576923076923078,0.02239795918367347,0.007468553459119496,0.021733333333333334,0.015625,0.004304347826086956,0.003260869565217391,0.003909090909090909,0.007857142857142858,0.16,0.8385333333333334,0.007045454545454545,0.006174698795180723,0.003363636363636364
2022-08-21 13:00:00.489185272 +0000 UTC m=+17581.297007634,1661086800,0.00826271186440678,7.812,14.962399999999999,0.005454545454545454,0.021360294117647057,0.020714285714285716,0.00808724832214765,0.021866666666666666,0.014285714285714287,0.004647058823529412,0.0033529411764705885,0.003444444444444445,0.00925,0.22,0.7053333333333334,0.007142857142857143,0.00620253164556962,0.0038571428571428567
2022-08-21 13:01:00.286635269 +0000 UTC m=+17641.094457646,1661086860,0.0076320132013201316,6.888,13.932666666666666,0.003,0.022,0.019339622641509437,0.009324324324324323,0.0228,0.01275,0.0037500000000000003,0.0034000000000000002,0.0034166666666666664,0.005,0.25,0.5782,0.003,0.0038799999999999998,0.004
2022-08-21 13:02:00.189998529 +0000 UTC m=+17700.997820907,1661086920,0.008693379790940767,8.568,14.6104,0.0055,0.0240625,0.0205,0.009669117647058823,0.019600000000000003,0.018225806451612904,0.00625,0.00375,0.0034545454545454545,0.008928571428571426,0.2125,0.6642,0.0075,0.004841269841269841,0.004333333333333334
2022-08-21 13:03:00.134264722 +0000 UTC m=+17760.942087098,1661086980,0.007989457831325302,8.316,15.589733333333333,0.004,0.022125,0.01978813559322034,0.00885593220338983,0.019600000000000003,0.011544117647058821,0.009166666666666668,0.003,0.004,0.008333333333333331,0.175,0.7191333333333333,0.003,0.005,0.003
2022-08-21 13:04:00.110697156 +0000 UTC m=+17820.918519528,1661087040,0.008265993265993267,7.98,14.076,0.006666666666666666,0.0232,0.019827586206896557,0.008825757575757577,0.0212,0.016328125000000002,0.057692307692307696,0.005,0.0035263157894736847,0.00625,0.25,0.6366666666666666,0.004333333333333333,0.006145833333333333,0.003
2022-08-21 13:05:00.037714436 +0000 UTC m=+17880.845536803,1661087100,0.008787037037037036,8.064,16.232,0.005,0.02537878787878788,0.02027777777777778,0.008733108108108107,0.0228,0.02153846153846154,0.01,0.003,0.0037272727272727275,0.0075,0.25,0.6994,0.006666666666666666,0.006441176470588235,0.003
2022-08-21 13:05:59.971337317 +0000 UTC m=+17940.779159680,1661087159,0.008665594855305466,7.98,18.261599999999998,0.003363636363636364,0.026988636363636364,0.020363636363636365,0.008760162601626017,0.0228,0.02,0.05,0.0034000000000000002,0.0033478260869565213,0.008928571428571428,0.25,0.8302,0.00625,0.004485714285714286,0.005
2022-08-21 13:07:00.075641184 +0000 UTC m=+18000.883463554,1661087220,0.007796874999999999,8.148,15.921866666666666,0.004428571428571428,0.020766129032258066,0.020047169811320757,0.007830578512396694,0.0228,0.013,0.004285714285714287,0.0034000000000000002,0.003941176470588235,0.008125,0.15,0.6089333333333333,0.005,0.004857142857142858,0.004
2022-08-21 13:07:59.933789562 +0000 UTC m=+18060.741611929,1661087279,0.008277126099706746,8.064,17.308533333333333,0.005,0.0218359375,0.02125,0.00951923076923077,0.019600000000000003,0.016785714285714286,0.07045454545454545,0.0032857142857142855,0.0037199999999999998,0.0075,0.25,0.7736000000000001,0.005,0.004200000000000001,0.005
2022-08-21 13:08:59.972493497 +0000 UTC m=+18120.780315856,1661087339,0.008058823529411764,8.736,13.1868,0.0036,0.02355263157894737,0.021105769230769234,0.008684210526315789,0.021485714285714285,0.016585365853658537,0.07045454545454545,0.003363636363636364,0.0040526315789473685,0.0065625,0.19,0.7060666666666667,0.00625,0.006506024096385542,0.003
2022-08-21 13:09:59.91204086 +0000 UTC m=+18180.719863227,1661087399,0.008062659846547316,8.652,16.890533333333334,0.007,0.024583333333333336,0.019875,0.007902097902097902,0.0232,0.0175,0.005,0.004200000000000001,0.0038000000000000004,0.00875,0.23125,0.6802666666666667,0.0075,0.00712962962962963,0.0036666666666666666
2022-08-21 13:10:59.91410122 +0000 UTC m=+18240.721923589,1661087459,0.008364197530864198,6.804,16.0872,0.004200000000000001,0.02304347826086956,0.019375,0.009737903225806453,0.0228,0.014499999999999999,0.005833333333333333,0.003461538461538461,0.004058823529411765,0.008636363636363636,0.21249999999999997,0.7256,0.004200000000000001,0.004821428571428571,0.0032857142857142855
2022-08-21 13:11:59.85322125 +0000 UTC m=+18300.661043611,1661087519,0.007858490566037737,7.056,14.586266666666667,0.006666666666666666,0.023858695652173915,0.019951923076923075,0.008880597014925372,0.019600000000000003,0.01375,0.00875,0.004333333333333333,0.00324,0.0064285714285714285,0.33333333333333337,0.6285333333333333,0.00625,0.00404225352112676,0.005833333333333333
2022-08-21 13:13:00.026687236 +0000 UTC m=+18360.834509596,1661087580,0.007603092783505155,8.232,14.956,0.005625,0.021875,0.019,0.009267241379310346,0.019600000000000003,0.014875,0.0048,0.0038000000000000004,0.003823529411764706,0.00875,0.225,0.6038666666666667,0.0045,0.003926829268292683,0.0038000000000000004
2022-08-21 13:13:59.862690594 +0000 UTC m=+18420.670512955,1661087639,0.008345481049562682,7.728,14.108666666666666,0.006,0.02388888888888889,0.020147058823529414,0.013423913043478267,0.019600000000000003,0.017702702702702702,0.015625,0.0032857142857142855,0.0037199999999999998,0.0071875,0.25,0.6584,0.006666666666666666,0.006355421686746988,0.003
2022-08-21 13:14:59.895317666 +0000 UTC m=+18480.703140029,1661087699,0.007611464968152866,7.308,16.705333333333332,0.005714285714285714,0.023846153846153847,0.019558823529411764,0.009243697478991595,0.019600000000000003,0.018055555555555557,0.0056250000000000015,0.004,0.003538461538461539,0.00825,0.205,0.6824666666666667,0.0075,0.005671641791044776,0.004
2022-08-21 13:15:59.896508198 +0000 UTC m=+18540.704330568,1661087759,0.007847457627118644,7.308,15.224266666666667,0.005416666666666667,0.022299999999999997,0.019473684210526317,0.009271844660194175,0.0213,0.013900000000000003,0.004555555555555556,0.004142857142857143,0.003666666666666667,0.007142857142857143,0.175,0.5722666666666667,0.005,0.005357142857142857,0.0034000000000000002
2022-08-21 13:16:59.971181581 +0000 UTC m=+18600.779003951,1661087819,0.008157467532467532,7.224,14.626,0.0032222222222222222,0.02216981132075472,0.020096153846153847,0.01170454545454545,0.0228,0.01788461538461538,0.013749999999999998,0.0032222222222222222,0.003947368421052632,0.0075,0.175,0.6343333333333334,0.006875,0.00459375,0.006875
2022-08-21 13:17:59.897010651 +0000 UTC m=+18660.704833013,1661087879,0.00801056338028169,8.484,14.284666666666666,0.004200000000000001,0.024127906976744187,0.020833333333333336,0.008833333333333332,0.0212,0.01909090909090909,0.01,0.0032857142857142855,0.0036153846153846154,0.0075,0.25,0.6144666666666667,0.0075,0.005392156862745099,0.003
2022-08-21 13:18:59.913584094 +0000 UTC m=+18720.721406455,1661087939,0.007905604719764012,7.98,13.4508,0.00475,0.022272727272727274,0.02147959183673469,0.009285714285714286,0.0212,0.015192307692307692,0.025,0.0037272727272727275,0.0038750000000000004,0.0071428571428571435,0.3125,0.5837333333333333,0.004200000000000001,0.004476923076923077,0.003
2022-08-21 13:19:59.966378918 +0000 UTC m=+18780.774201282,1661087999,0.0077598566308243735,8.568,14.702666666666666,0.004,0.02265625,0.020363636363636365,0.008759689922480619,0.0228,0.014565217391304348,0.004,0.003,0.0038,0.01375,0.75,0.5822,0.0075,0.006578947368421053,0.00625
2022-08-21 13:21:00.051891079 +0000 UTC m=+18840.859713448,1661088060,0.008139204545454545,7.14,15.046133333333334,0.006666666666666666,0.024166666666666666,0.020649999999999998,0.05868421052631579,0.0228,0.01814285714285714,0.0046,0.005,0.003272727272727273,0.005714285714285714,0.37499999999999994,0.6374666666666667,0.0075,0.006301369863013699,0.006666666666666666
2022-08-21 13:21:59.983152408 +0000 UTC m=+18900.790974788,1661088119,0.00823529411764706,7.812,14.615333333333334,0.0064285714285714285,0.022857142857142854,0.020090909090909093,0.00921875,0.021866666666666666,0.016206896551724134,0.004333333333333333,0.0038000000000000004,0.003666666666666667,0.015357142857142857,0.1375,0.6550666666666667,0.0065,0.004478260869565218,0.0045
2022-08-21 13:22:59.987524701 +0000 UTC m=+18960.795347062,1661088179,0.007648725212464589,9.576,16.4108,0.005,0.02058823529411765,0.019556451612903224,0.008807692307692306,0.019600000000000003,0.01355263157894737,0.005,0.005,0.0035555555555555557,0.0375,0.28125,0.6944666666666667,0.0075,0.004432835820895523,0.003
2022-08-21 13:24:00.17938617 +0000 UTC m=+19020.987208538,1661088240,0.007818181818181818,6.552,14.689866666666667,0.006666666666666666,0.02377906976744186,0.018534482758620692,0.009343065693430656,0.0212,0.01431818181818182,0.004333333333333333,0.0036666666666666666,0.003521739130434782,0.0075,0.25,0.6073333333333334,0.005,0.005267857142857144,0.003
2022-08-21 13:25:00.015564127 +0000 UTC m=+19080.823386489,1661088300,0.008226047904191618,8.064,15.239866666666666,0.006,0.02322727272727273,0.019910714285714285,0.009690721649484537,0.019600000000000003,0.01573529411764706,0.0375,0.00325,0.003666666666666667,0.00875,0.33333333333333337,0.6794,0.0075,0.006145833333333334,0.0035
2022-08-21 13:26:00.213666919 +0000 UTC m=+19141.021489279,1661088360,0.008375394321766563,8.316,13.895066666666667,0.006666666666666666,0.023333333333333334,0.0205,0.023593750000000007,0.019600000000000003,0.018414634146341462,0.025,0.005,0.0037826086956521737,0.007142857142857143,0.175,0.6834666666666667,0.0075,0.006424418604651162,0.005
2022-08-21 13:27:00.017874021 +0000 UTC m=+19200.825696382,1661088420,0.008273273273273273,7.476,15.860133333333334,0.007142857142857143,0.023018867924528306,0.01994897959183673,0.052597402597402594,0.0228,0.016104651162790695,0.05833333333333333,0.003,0.004222222222222223,0.00825,0.29166666666666663,0.638,0.006875,0.005138888888888889,0.0035
2022-08-21 13:28:00.077192587 +0000 UTC m=+19260.885014948,1661088480,0.008156934306569344,7.308,13.8248,0.004333333333333333,0.023666666666666666,0.019899999999999998,0.008206896551724139,0.0232,0.015121951219512195,0.01749999999999999,0.003,0.004857142857142858,0.00925,0.3125,0.686,0.005833333333333333,0.0044603174603174605,0.003
2022-08-21 13:28:59.910304533 +0000 UTC m=+19320.718126893,1661088539,0.008065371024734983,6.804,15.8076,0.0046,0.024651162790697675,0.01984375,0.008067226890756302,0.0212,0.016397058823529414,0.06666666666666665,0.005,0.004375,0.009807692307692307,0.175,0.6023333333333334,0.0055,0.004344262295081967,0.0035714285714285713
2022-08-21 13:29:59.957277964 +0000 UTC m=+19380.765100334,1661088599,0.00809375,6.552,13.890799999999999,0.007083333333333333,0.023018867924528306,0.020833333333333336,0.008388888888888888,0.0228,0.01435483870967742,0.0047777777777777775,0.003181818181818182,0.0038799999999999998,0.02,0.175,0.5748,0.0075,0.006071428571428571,0.0034000000000000002
2022-08-21 13:31:00.018990451 +0000 UTC m=+19440.826812811,1661088660,0.007966101694915254,7.98,16.657066666666665,0.006730769230769231,0.0218421052631579,0.019776785714285715,0.008256302521008405,0.019600000000000003,0.014411764705882355,0.01,0.0044,0.004,0.016875,0.19,0.6946,0.0075,0.005833333333333333,0.0046
2022-08-21 13:32:00.143838938 +0000 UTC m=+19500.951661299,1661088720,0.008120805369127517,7.476,13.5012,0.0038888888888888888,0.022980769230769228,0.02033018867924528,0.008458646616541353,0.0232,0.018035714285714283,0.009375,0.003333333333333333,0.0035263157894736847,0.011874999999999998,0.25,0.5650666666666667,0.011875,0.0044603174603174605,0.0045
2022-08-21 13:33:00.108505944 +0000 UTC m=+19560.916328312,1661088780,0.008564814814814815,8.82,15.44,0.005,0.022455357142857145,0.021666666666666664,0.007834645669291339,0.0212,0.018716216216216216,0.004846153846153846,0.0035454545454545456,0.0036315789473684214,0.008888888888888889,0.2125,0.6103999999999999,0.0045,0.005092592592592592,0.0038000000000000004
2022-08-21 13:34:00.28168724 +0000 UTC m=+19621.089509629,1661088840,0.007990740740740741,8.148,14.394666666666666,0.0038000000000000004,0.02236111111111111,0.019375,0.007738970588235294,0.019600000000000003,0.014459459459459456,0.0038000000000000004,0.0034000000000000002,0.0038750000000000004,0.008333333333333331,0.175,0.6183333333333334,0.00625,0.0042352941176470585,0.004
