time,timestamp,frontend_recommendationservice,cartservice_redis-cart,adservice_mysql,checkoutservice_productcatalogservice,recommendationservice_productcatalogservice,gateway_nats,checkoutservice_cartservice,frontend_adservice,checkoutservice_shippingservice,frontend_productcatalogservice,frontend_shippingservice,productcatalogservice_mysql,checkoutservice_emailservice,frontend_cartservice,checkoutservice_paymentservice,frontend_currencyservice,checkoutservice_currencyservice,frontend_checkoutservice
2022-08-20 20:45:30.622277274 +0000 UTC m=+40980.976461286,1661028330,0.01826271186440678,0.7091333333333333,6.972,0.003,0.003022222222222222,0.02,0.003,0.019,0.003,0.0030985915492957746,0.003,16.133333333333333,0.003333333333333333,0.0030357142857142857,0.003,0.004635467980295567,0.003833333333333333,0.1375
2022-08-20 20:46:30.662773405 +0000 UTC m=+41041.016957428,1661028390,0.016973684210526314,0.7032,8.4,0.0032857142857142855,0.0032298850574712643,0.019600000000000003,0.003,0.01825,0.003181818181818182,0.003112026359143328,0.003,15.651466666666668,0.0034000000000000002,0.0031071428571428574,0.003,0.023333333333333334,0.03125,0.2125
2022-08-20 20:47:30.698779731 +0000 UTC m=+41101.052963737,1661028450,0.020255102040816327,0.7026,8.82,0.003142857142857143,0.003268292682926829,0.02,0.003,0.019411764705882354,0.003,0.003094240837696335,0.003,16.6528,0.003,0.003067226890756302,0.003,0.0044311926605504585,0.004285714285714287,0.2
2022-08-20 20:48:30.681744267 +0000 UTC m=+41161.035928280,1661028510,0.017631578947368425,0.6538666666666667,8.484,0.003,0.003087912087912088,0.019600000000000003,0.003,0.019107142857142857,0.003,0.003097222222222222,0.003,16.405866666666665,0.003,0.0030707964601769913,0.003,0.004722222222222221,0.0047777777777777775,0.3333333333333333
2022-08-20 20:49:30.847927537 +0000 UTC m=+41221.202111558,1661028570,0.016409090909090908,0.7330666666666668,8.148,0.003,0.0031098901098901097,0.02,0.003,0.01828947368421053,0.002777777777777778,0.00308130081300813,0.0030714285714285717,15.779200000000001,0.003,0.003,0.003,0.004351351351351351,0.034375,0.175
2022-08-20 20:50:30.530438232 +0000 UTC m=+41280.884622238,1661028630,0.019,0.5868666666666666,7.98,0.003,0.003142857142857143,0.019600000000000003,0.003,0.0175,0.003,0.0030990825688073393,0.003,14.9716,0.003,0.0030341880341880345,0.003,0.0045,0.005,0.175
2022-08-20 20:51:30.78538361 +0000 UTC m=+41341.139567642,1661028690,0.020372340425531914,0.8253333333333334,8.484,0.003,0.003103092783505155,0.02,0.003,0.018549999999999997,0.0028666666666666667,0.0030903225806451612,0.003,17.154533333333333,0.00325,0.0030317460317460317,0.003,0.007105263157894741,0.041666666666666664,0.175
2022-08-20 20:52:30.574624691 +0000 UTC m=+41400.928808704,1661028750,0.020848214285714286,0.7436,8.064,0.0031538461538461538,0.003425,0.019600000000000003,0.0034000000000000002,0.019375,0.003,0.0031433333333333335,0.0029411764705882357,16.221333333333334,0.003,0.0030366972477064223,0.003,0.007105263157894738,0.06875,0.25
2022-08-20 20:53:30.613629068 +0000 UTC m=+41460.967813073,1661028810,0.017932692307692306,0.691,8.484,0.0031333333333333335,0.003160919540229885,0.02,0.003,0.01736607142857143,0.002666666666666667,0.0031036269430051813,0.003,15.629466666666668,0.0034000000000000002,0.0030869565217391303,0.003,0.011071428571428567,0.017500000000000012,0.205
2022-08-20 20:54:30.678764557 +0000 UTC m=+41521.032948563,1661028870,0.01649038461538461,0.7392666666666666,8.4,0.003333333333333333,0.003043478260869565,0.019600000000000003,0.003,0.01919811320754717,0.0028461538461538463,0.003075601374570447,0.002931034482758621,16.386666666666667,0.003,0.0030366972477064223,0.003,0.0043644067796610175,0.003461538461538461,0.23125
2022-08-20 20:55:30.729946563 +0000 UTC m=+41581.084130584,1661028930,0.01831818181818182,0.6950666666666667,7.56,0.003,0.003177215189873418,0.02,0.003,0.018850000000000002,0.003,0.0030789473684210526,0.003,15.510266666666666,0.003,0.0030833333333333333,0.003,0.004033175355450236,0.005,0.375
2022-08-20 20:56:30.712126698 +0000 UTC m=+41641.066310714,1661028990,0.02,0.651,7.56,0.003666666666666667,0.0032298850574712643,0.019600000000000003,0.003,0.019489795918367348,0.003,0.003127586206896552,0.002928571428571429,15.541466666666667,0.003333333333333333,0.0030530973451327434,0.003,0.0043981481481481476,0.0038,0.175
2022-08-20 20:57:30.578860587 +0000 UTC m=+41700.933044592,1661029050,0.019807692307692307,0.6644666666666666,7.98,0.003,0.0034225352112676054,0.02,0.003,0.01877358490566038,0.003,0.0031565557729941293,0.003,15.8956,0.003,0.003016949152542373,0.003,0.004813953488372093,0.08863636363636362,0.43749999999999994
2022-08-20 20:58:30.671807956 +0000 UTC m=+41761.025991961,1661029110,0.01725409836065574,0.7276,9.24,0.003,0.0032222222222222222,0.019600000000000003,0.003,0.018590909090909092,0.002818181818181818,0.003117056856187291,0.0029411764705882357,16.340533333333333,0.003,0.0030508474576271187,0.003,0.004706161137440758,0.004166666666666666,0.15
2022-08-20 20:59:30.70903446 +0000 UTC m=+41821.063218465,1661029170,0.01909574468085106,0.7517333333333334,8.82,0.003090909090909091,0.003216867469879518,0.02,0.0031176470588235292,0.019150000000000004,0.003,0.0030940766550522653,0.003,16.945866666666664,0.003,0.0030775193798449614,0.003,0.004934883720930232,0.008333333333333331,0.3125
2022-08-20 21:00:30.761299544 +0000 UTC m=+41881.115483548,1661029230,0.01826530612244898,0.7474666666666667,8.064,0.003,0.003040404040404041,0.019600000000000003,0.003,0.019,0.003,0.0030995334370139973,0.003,17.794666666666668,0.003,0.003017543859649123,0.003,0.025,0.078125,0.225
2022-08-20 21:01:30.668063705 +0000 UTC m=+41941.022247710,1661029290,0.019795918367346937,0.5376000000000001,8.232,,0.0032465753424657535,0.02,0.003,0.018625,,0.003124513618677043,0.003,13.699200000000001,,0.003019417475728155,0.003,0.005878378378378379,0.05833333333333333,
2022-08-20 21:02:30.718591428 +0000 UTC m=+42001.072775437,1661029350,0.017674418604651163,0.7202000000000001,6.468,0.003181818181818182,0.0031395348837209304,0.019600000000000003,0.003,0.01857142857142857,0.002818181818181818,0.003118466898954704,0.003,15.708266666666667,0.003,0.003049586776859504,0.003,0.01576923076923078,0.052777777777777785,0.33333333333333337
2022-08-20 21:03:30.682037247 +0000 UTC m=+42061.036221261,1661029410,0.02013888888888889,0.7848666666666667,8.484,0.003,0.0032380952380952383,0.02,,0.0194811320754717,0.003,0.0030774193548387093,0.003064516129032258,17.009066666666666,0.003,0.003014925373134328,,0.00493170731707317,,0.25
2022-08-20 21:04:30.668148579 +0000 UTC m=+42121.022332585,1661029470,0.019078947368421056,0.7158,6.972,0.003,0.003087912087912088,0.019600000000000003,0.003,0.017112068965517237,0.003,0.0030424836601307187,0.003,16.0716,0.003,0.003066115702479339,0.003,0.004650224215246636,0.00475,0.175
2022-08-20 21:05:30.637545992 +0000 UTC m=+42180.991729997,1661029530,0.019619565217391305,0.7444666666666667,7.896,0.003,0.0032962962962962963,0.02,0.003,0.017193877551020406,0.002333333333333333,0.0031717352415026835,0.003,16.045333333333335,0.003,0.003033333333333333,0.003,0.004387931034482758,0.017499999999999995,0.3125
2022-08-20 21:06:30.559807491 +0000 UTC m=+42240.913991511,1661029590,0.01776315789473684,0.7073333333333334,8.232,0.003,0.0030833333333333333,0.019600000000000003,0.003,0.01847222222222222,0.003,0.003159322033898305,0.003,16.4768,0.0035,0.003066115702479339,0.003,0.004796954314720813,0.0047777777777777775,0.2
2022-08-20 21:07:30.639582844 +0000 UTC m=+42300.993766850,1661029650,0.019,0.7522000000000001,7.728,0.003,0.003175824175824176,0.02,0.0031538461538461538,0.01849056603773585,0.003,0.0031188455008488965,0.003206896551724138,17.07933333333333,0.003,0.0030483870967741933,0.003,0.00397716894977169,0.003625,0.175
2022-08-20 21:08:30.589782963 +0000 UTC m=+42360.943966969,1661029710,0.0195,0.7323999999999999,7.476,0.0032222222222222222,0.00330379746835443,0.019600000000000003,0.003,0.02,0.003,0.0031410488245931286,0.0029375,15.369733333333334,0.003,0.003098360655737705,0.003,0.009166666666666665,0.04375,0.19
2022-08-20 21:09:30.573097225 +0000 UTC m=+42420.927281246,1661029770,0.016358695652173915,0.6432,7.728,0.005,0.0031411764705882353,0.02,0.003,0.01926470588235294,0.003,0.003051107325383305,0.003,13.7808,0.003,0.003,0.003,0.004135999999999999,0.005,0.175
2022-08-20 21:10:30.617354617 +0000 UTC m=+42480.971538622,1661029830,0.01929347826086956,0.6604,7.812,0.003,0.003419354838709677,0.019600000000000003,0.0034000000000000002,0.01790178571428571,0.003,0.003157676348547718,0.0031,14.2804,0.003,0.0031132075471698114,0.003,0.008030303030303032,0.0036,0.2
2022-08-20 21:11:30.889640192 +0000 UTC m=+42541.243824207,1661029890,0.018749999999999996,0.6232000000000001,7.308,0.003333333333333333,0.003318840579710145,0.02,0.003,0.017976190476190475,0.003,0.003116666666666667,0.003,14.3464,0.003,0.003086206896551724,0.003,0.008645833333333332,0.004636363636363636,0.2
2022-08-20 21:12:30.733778518 +0000 UTC m=+42601.087962541,1661029950,0.019533898305084747,0.7263999999999999,7.98,0.0037272727272727275,0.003181818181818182,0.019600000000000003,0.003,0.01975,0.003,0.0031059602649006622,0.003,16.703200000000002,0.0035,0.0030330578512396695,0.003,0.004695238095238095,0.01,0.3333333333333333
2022-08-20 21:13:30.781941399 +0000 UTC m=+42661.136125411,1661030010,0.019915254237288134,0.8086,8.484,0.003,0.003271604938271605,0.02,0.003,0.01875,0.003,0.0030841750841750838,0.003,18.004,0.003,0.00305,0.003,0.013437500000000005,0.005,0.175
2022-08-20 21:14:30.685087253 +0000 UTC m=+42721.039271259,1661030070,0.018780487804878048,0.6107333333333334,7.308,0.003142857142857143,0.003108108108108108,0.019600000000000003,0.003,0.018839285714285715,0.003,0.003085714285714286,0.003,12.625466666666668,0.0036666666666666666,0.003072072072072072,0.003,0.0047272727272727275,0.0175,0.2125
2022-08-20 21:15:30.619274166 +0000 UTC m=+42780.973458201,1661030130,0.019293478260869565,0.53,6.552,0.003,0.0031265822784810123,0.02,0.003,0.01796875,0.003,0.003090909090909091,0.003,12.4956,0.003,0.003,0.003,0.006916666666666669,0.004200000000000001,0.175
2022-08-20 21:16:30.561917291 +0000 UTC m=+42840.916101307,1661030190,0.020384615384615386,0.6823333333333333,7.476,0.003333333333333333,0.0032272727272727275,0.019600000000000003,0.003,0.01764705882352941,0.0034000000000000002,0.0031154446177847116,0.003,14.988666666666665,0.003,0.0030991735537190084,0.003,0.004801801801801801,0.0038,0.2125
2022-08-20 21:17:30.638931677 +0000 UTC m=+42900.993115715,1661030250,0.017,0.7444666666666667,8.82,0.003,0.0030638297872340424,0.02,0.003,0.018534482758620692,0.003,0.0030679611650485435,0.003,17.502266666666667,0.003,0.0030677966101694916,0.003,0.0040999999999999995,0.0038571428571428567,0.175
2022-08-20 21:18:30.638773373 +0000 UTC m=+42960.992957379,1661030310,0.018973214285714284,0.6187999999999999,8.232,0.003,0.003042553191489362,0.019600000000000003,0.003,0.017868852459016395,0.003,0.0030863557858376513,0.003064516129032258,14.6764,0.003,0.003074766355140187,0.003,0.003968036529680366,0.0038571428571428567,0.175
2022-08-20 21:19:30.662998646 +0000 UTC m=+43021.017182659,1661030370,0.020116279069767443,0.6269333333333332,7.392,0.0035,0.003222222222222222,0.02,0.003,0.01776785714285714,0.0026,0.0030523560209424084,0.003,14.480533333333334,0.004,0.003033898305084746,0.003,0.004947368421052632,0.01375,0.175
2022-08-20 21:20:30.560483268 +0000 UTC m=+43080.914667273,1661030430,0.01776785714285714,0.7036,8.568,0.0032222222222222222,0.0032365591397849466,0.019600000000000003,0.003,0.018839285714285715,0.003,0.003086153846153846,0.003,16.9608,0.003,0.0030341880341880345,0.003,0.004932367149758454,0.007499999999999998,0.25
2022-08-20 21:21:30.712307184 +0000 UTC m=+43141.066491189,1661030490,0.020833333333333336,0.7390666666666668,8.064,0.0030952380952380953,0.003367816091954023,0.02,0.003,0.01962264150943396,0.003,0.003197138314785374,0.0029375,15.827466666666668,0.003,0.0030677966101694916,0.003,0.025,0.05,0.25
2022-08-20 21:22:30.462567341 +0000 UTC m=+43200.816751358,1661030550,0.019078947368421056,0.8062666666666667,7.812,0.003,0.0030210526315789473,0.019600000000000003,0.003,0.017265625,0.003,0.003090452261306533,0.003,17.282266666666665,0.0038000000000000004,0.003032786885245902,0.003,0.0061111111111111106,0.004368421052631579,0.225
2022-08-20 21:23:30.680189649 +0000 UTC m=+43261.034373655,1661030610,0.018895348837209305,0.6805333333333333,8.316,0.004333333333333333,0.003128205128205128,0.02,0.003,0.01813559322033898,0.003,0.0030935672514619877,0.003,14.8836,0.003,0.0030530973451327434,0.003,0.004330232558139535,0.004333333333333333,0.2125
2022-08-20 21:24:30.755529916 +0000 UTC m=+43321.109713922,1661030670,0.01721698113207547,0.6813333333333333,8.064,0.003,0.0032133333333333332,0.019600000000000003,0.003,0.0175,0.0027142857142857142,0.0030984848484848482,0.0030833333333333333,15.8892,0.003,0.003032258064516129,0.003,0.004140425531914894,0.0032,0.175
2022-08-20 21:25:30.914697094 +0000 UTC m=+43381.268881109,1661030730,0.019414893617021277,0.7006,7.98,0.0034000000000000002,0.003138613861386139,0.02,0.003,0.017894736842105265,0.003,0.003156739811912226,0.003,16.019066666666667,0.0034000000000000002,0.0030504201680672267,0.003,0.004753424657534247,0.004625,0.15
2022-08-20 21:26:30.494702994 +0000 UTC m=+43440.848887016,1661030790,0.01849056603773585,0.6682666666666667,9.576,0.003,0.0033896103896103895,0.019600000000000003,0.003,0.018727272727272728,0.002875,0.003165137614678899,0.003,15.227066666666667,0.003,0.0030499999999999998,0.003,0.004428571428571428,0.0036,0.15625
2022-08-20 21:27:30.593077987 +0000 UTC m=+43500.947262009,1661030850,0.01842105263157895,0.8044,7.392,0.003181818181818182,0.003119047619047619,0.02,0.003,0.017346938775510204,0.003,0.0031005385996409336,0.0029459459459459454,17.200666666666667,0.003,0.0030512820512820517,0.003,0.004663366336633663,0.0038,0.2
2022-08-20 21:28:30.606772808 +0000 UTC m=+43560.960956824,1661030910,0.017806122448979594,0.5986,7.728,0.003,0.003120481927710843,0.019600000000000003,0.003,0.017941176470588238,0.003,0.0030693430656934307,0.003,15.598266666666666,0.003,0.00305607476635514,0.003,0.004372340425531915,0.003,0.1375
2022-08-20 21:29:30.577696618 +0000 UTC m=+43620.931880633,1661030970,0.019285714285714288,0.7399333333333333,8.232,0.0035,0.0034494382022471908,0.020399999999999998,0.003,0.017916666666666668,0.003,0.0032242703533026116,0.003,17.134666666666668,0.003,0.0030639999999999994,0.003,0.004370689655172413,0.02125,0.28125
2022-08-20 21:30:30.623747645 +0000 UTC m=+43680.977931651,1661031030,0.020666666666666667,0.5681333333333334,8.232,0.005,0.0032285714285714287,0.019600000000000003,0.003,0.02033018867924528,0.003,0.0030708333333333334,0.0028823529411764704,13.4948,0.003,0.00302,0.003,0.0044375,0.0034000000000000002,0.075
2022-08-20 21:31:30.838135309 +0000 UTC m=+43741.192319322,1661031090,0.0175,0.7142000000000001,6.72,0.003,0.0033209876543209872,0.02,0.003,0.01775423728813559,0.003,0.0031333333333333335,0.003,15.721733333333333,0.0034000000000000002,0.003018867924528302,0.003,0.005,0.007499999999999998,0.175
2022-08-20 21:32:30.728580159 +0000 UTC m=+43801.082764194,1661031150,0.017772727272727273,0.7206,7.476,0.003,0.003065934065934066,0.019600000000000003,0.003,0.017633928571428568,0.003,0.003138648180242634,0.003,15.781333333333334,0.003,0.0030833333333333333,0.003,0.004851162790697675,0.017500000000000005,0.28125
2022-08-20 21:33:30.703358813 +0000 UTC m=+43861.057542818,1661031210,0.017983870967741934,0.7792666666666667,8.064,0.0035,0.003240963855421687,0.02,0.003,0.0187,0.003,0.0030939130434782607,0.003,15.523733333333334,0.003,0.00311864406779661,0.003,0.004017094017094017,0.031249999999999997,0.25
2022-08-20 21:34:30.72683046 +0000 UTC m=+43921.081014465,1661031270,0.020975609756097562,0.7419333333333333,8.652,0.003125,0.0032365591397849466,0.019600000000000003,0.003,0.019375,0.0027142857142857142,0.0030887480190174323,0.002935483870967742,17.156666666666666,0.003,0.0030357142857142857,0.003,0.0044,0.004833333333333334,0.19
2022-08-20 21:35:30.804165009 +0000 UTC m=+43981.158349046,1661031330,0.01942307692307693,0.5780666666666667,8.064,0.003,0.003045454545454545,0.02,0.003,0.018169642857142853,0.003,0.003114391143911439,0.003,14.188133333333333,0.003,0.003019417475728155,0.003,0.003872727272727273,0.1,0.29166666666666663
2022-08-20 21:36:30.611999478 +0000 UTC m=+44040.966183483,1661031390,0.01806603773584906,0.6854666666666667,7.728,0.0032,0.003123456790123457,0.019600000000000003,0.003,0.01875,0.0028461538461538463,0.0031109057301293903,0.0030689655172413794,15.7352,0.003,0.0031153846153846153,0.003,0.003928301886792452,0.0035,0.145
2022-08-20 21:37:30.551718006 +0000 UTC m=+44100.905902011,1661031450,0.019272727272727275,0.6134,7.224,0.003,0.0032272727272727275,0.02,0.003,0.0175,0.0027142857142857142,0.0030998336106489183,0.003,15.594,0.003,0.0030695652173913044,0.003,0.004441441441441441,0.0175,0.175
2022-08-20 21:38:30.673484927 +0000 UTC m=+44161.027668959,1661031510,0.021686046511627907,0.6447999999999999,7.308,0.003,0.003135135135135135,0.019600000000000003,0.003,0.018365384615384613,0.003,0.0030763052208835342,0.003,13.6488,0.003,0.0030512820512820517,0.003,0.023500000000000007,0.06562500000000002,0.5
2022-08-20 21:39:30.62209636 +0000 UTC m=+44220.976280390,1661031570,0.01857142857142857,0.6676,8.064,0.003,0.0032564102564102563,0.02,0.003,0.019409090909090907,0.003,0.00309872029250457,0.003,15.6316,0.003,0.00307843137254902,0.003,0.00487027027027027,0.0175,0.2125
2022-08-20 21:40:30.79431797 +0000 UTC m=+44281.148501984,1661031630,0.01680232558139535,0.665,8.568,0.0032857142857142855,0.003206896551724138,0.019600000000000003,0.003,0.018365384615384613,0.003,0.0031595744680851063,0.0030833333333333333,15.827466666666668,0.003,0.0030357142857142857,0.003,0.004650485436893204,0.0038571428571428567,0.09375
2022-08-20 21:41:30.838285709 +0000 UTC m=+44341.192469714,1661031690,0.019533898305084747,0.6562666666666667,8.064,0.003,0.0030459770114942527,0.02,0.003,0.019336734693877554,0.003,0.0030794223826714805,0.0030000000000000005,15.739466666666667,0.0035,0.003018018018018018,0.003,0.004114155251141552,0.003769230769230769,0.19
2022-08-20 21:42:30.668885273 +0000 UTC m=+44401.023069296,1661031750,0.02078125,0.6790666666666667,7.56,0.003,0.0032105263157894736,0.019600000000000003,0.003,0.018676470588235294,0.003,0.0031026615969581748,0.003076923076923077,14.5096,0.003,0.003017699115044248,0.0034000000000000002,0.004979797979797979,0.06428571428571428,0.40625
2022-08-20 21:43:30.643945716 +0000 UTC m=+44460.998129728,1661031810,0.019095744680851064,0.7454666666666667,7.728,0.003,0.003103092783505155,0.02,0.003,0.01778846153846154,0.003,0.00309375,0.003,15.671333333333333,0.003333333333333333,0.003017391304347826,0.003,0.004713004484304933,0.004428571428571428,0.3125
2022-08-20 21:44:30.774289182 +0000 UTC m=+44521.128473187,1661031870,0.019375,0.6206,7.98,0.003,0.0032045454545454547,0.019600000000000003,0.003,0.018830645161290325,0.003,0.0031141868512110727,0.003,15.046133333333334,0.004,0.003018348623853211,0.003,0.0041368421052631575,0.0034000000000000002,0.175
2022-08-20 21:45:30.613023303 +0000 UTC m=+44580.967207308,1661031930,0.020434782608695648,0.5545333333333333,8.484,0.003,0.003240963855421687,0.02,,0.01875,0.003,0.003134020618556701,0.00292,15.162533333333332,0.003,0.003058823529411765,,0.0037,,0.175
2022-08-20 21:46:30.686063399 +0000 UTC m=+44641.040247404,1661031990,0.01891509433962264,0.6612,8.484,0.003105263157894737,0.0032471910112359553,0.019600000000000003,0.0036666666666666666,0.01890625,0.003,0.003067524115755627,0.003,15.6976,0.0035,0.003091743119266055,0.003,0.00492,0.005,0.375
2022-08-20 21:47:30.67193072 +0000 UTC m=+44701.026114753,1661032050,0.019590163934426228,0.7942666666666667,7.728,0.0032222222222222222,0.003193548387096774,0.02,0.003,0.017375,0.003,0.00313915857605178,0.002935483870967742,18.534133333333337,0.003,0.003,0.003,0.0076190476190476225,0.00875,0.34375
2022-08-20 21:48:30.94892938 +0000 UTC m=+44761.303113385,1661032110,0.019705882352941174,0.5199333333333332,8.232,0.004,0.0032307692307692306,0.019600000000000003,0.003,0.01828947368421053,0.003,0.003145315487571702,0.003,12.405466666666667,0.003,0.0030980392156862747,0.003,0.016750000000000004,0.13,0.175
2022-08-20 21:49:30.71011072 +0000 UTC m=+44821.064294733,1661032170,0.019625,0.7578666666666667,8.568,0.0031,0.0030666666666666668,0.02,0.003,0.018942307692307692,0.003,0.0031441124780316344,0.003,16.309333333333335,0.0038000000000000004,0.0030357142857142857,0.003,0.004475728155339806,0.0045,0.33333333333333337
2022-08-20 21:50:30.921257848 +0000 UTC m=+44881.275441863,1661032230,0.01853846153846154,0.7101333333333333,7.896,0.0031333333333333335,0.0031904761904761906,0.019600000000000003,0.003,0.0175,0.003,0.0031265377855887524,0.003,16.918933333333335,0.003,0.00308130081300813,0.003,0.004767676767676768,0.003999999999999999,0.225
2022-08-20 21:51:30.802920666 +0000 UTC m=+44941.157104672,1661032290,0.0187890625,0.8099333333333333,6.888,0.0031111111111111114,0.00332183908045977,0.02,0.003,0.019600000000000003,0.003,0.0031449275362318845,0.002948717948717949,17.490933333333334,0.003,0.003066115702479339,0.003,0.004959183673469389,0.025,0.3125
2022-08-20 21:52:30.718103335 +0000 UTC m=+45001.072287348,1661032350,0.017650000000000002,0.6543333333333333,6.888,0.0034000000000000002,0.0033333333333333335,0.019600000000000003,0.003,0.016749999999999998,0.003,0.0031153081510934396,0.003,15.057466666666667,0.003,0.0030380952380952386,0.003,0.005645161290322583,0.05,0.3333333333333333
2022-08-20 21:53:30.59602331 +0000 UTC m=+45060.950207322,1661032410,0.0190625,0.6796,7.308,0.003181818181818182,0.003173913043478261,0.02,0.003,0.017372881355932204,0.0027142857142857142,0.0031033333333333334,0.003,16.406533333333332,0.003,0.0030727272727272725,0.003,0.014500000000000011,0.0642857142857143,0.275
2022-08-20 21:54:30.73571552 +0000 UTC m=+45121.089899525,1661032470,0.020666666666666667,0.6676666666666666,9.156,0.003,0.0031666666666666666,0.019600000000000003,0.0032857142857142855,0.018699999999999998,0.003,0.0031083032490974733,0.002925925925925926,15.310799999999999,0.003,0.0030714285714285717,0.003,0.004681159420289855,0.00325,0.2125
2022-08-20 21:55:30.699465873 +0000 UTC m=+45181.053649884,1661032530,0.019241071428571427,0.6258666666666667,7.644,0.003,0.0033000000000000004,0.02,0.003,0.02,0.003,0.0031431064572425825,0.003,15.525866666666667,0.003,0.0030526315789473684,0.003,0.004174887892376682,0.0046,0.2125
2022-08-20 21:56:31.016010194 +0000 UTC m=+45241.370194208,1661032591,0.01962264150943396,0.7642666666666666,8.148,0.003375,0.0033513513513513515,0.019600000000000003,0.003,0.018152173913043478,0.003181818181818182,0.0031703703703703707,0.002928571428571429,15.418,0.004,0.003052173913043478,0.003,0.004714285714285714,0.025,0.33333333333333337
2022-08-20 21:57:30.635888826 +0000 UTC m=+45300.990072832,1661032650,0.018590909090909092,0.7123999999999999,6.888,0.003,0.0031318681318681318,0.02,0.003,0.018400000000000003,0.003,0.003105095541401274,0.002954545454545455,16.031866666666666,0.004,0.0030892857142857146,0.003,0.004502262443438914,0.005,0.75
2022-08-20 21:58:30.635513156 +0000 UTC m=+45360.989697162,1661032710,0.020691489361702124,0.6522,7.308,0.003,0.0032465753424657535,0.019600000000000003,0.003,0.019795918367346937,0.003,0.0030926640926640927,0.003,14.240666666666666,0.003,0.003017391304347826,0.003,0.005,0.004200000000000001,0.175
2022-08-20 21:59:30.649805587 +0000 UTC m=+45421.003989592,1661032770,0.01946153846153846,0.6904,7.728,0.0033333333333333335,0.003150537634408602,0.02,0.003,0.01890625,0.003,0.003132045088566828,0.003,17.842933333333335,0.003,0.003,0.003,0.004516279069767442,0.004636363636363636,0.19375
2022-08-20 22:00:30.872585017 +0000 UTC m=+45481.226769022,1661032830,0.01908450704225352,0.7697999999999999,7.812,0.003125,0.00321505376344086,0.019600000000000003,0.003,0.01814655172413793,0.002904761904761905,0.0031165354330708658,0.003,16.912533333333332,0.00325,0.003084033613445378,0.003,0.004495327102803738,0.0038000000000000004,0.20714285714285713
2022-08-20 22:01:30.653612823 +0000 UTC m=+45541.007796840,1661032890,0.020754716981132078,0.7810666666666667,8.652,0.0035,0.0032972972972972973,0.02,0.003,0.019473684210526317,0.003,0.0031919385796545107,0.003,17.116933333333336,0.003,0.0030166666666666666,0.003,0.004684210526315789,0.004142857142857143,0.1375
2022-08-20 22:02:30.592278259 +0000 UTC m=+45600.946462282,1661032950,0.01916666666666667,0.7343333333333334,8.988,0.003,0.0032045454545454547,0.019600000000000003,0.003,0.017372881355932204,0.003,0.0030769230769230765,0.002916666666666667,16.082933333333333,0.003,0.0030330578512396695,0.003,0.0048543689320388345,0.004294117647058824,0.19375
2022-08-20 22:03:30.760584545 +0000 UTC m=+45661.114768567,1661033010,0.01807692307692308,0.6769333333333333,8.064,0.003,0.0030930232558139537,0.02,0.003,0.018008474576271187,0.003,0.003096256684491979,0.003,14.4656,0.003,0.0030325203252032523,0.003,0.02017857142857142,0.00625,0.1
2022-08-20 22:04:30.77210325 +0000 UTC m=+45721.126287264,1661033070,0.016470588235294115,0.6840666666666667,8.484,0.003,0.003077922077922078,0.019600000000000003,0.003,0.01875,0.003,0.0030396825396825397,0.003,15.039733333333334,0.003,0.0030526315789473684,0.003,0.004626943005181346,0.0075,0.0875
2022-08-20 22:05:30.61451657 +0000 UTC m=+45780.968700577,1661033130,0.02058823529411765,0.6372000000000001,7.476,0.003,0.003282051282051282,0.02,0.003,0.018157894736842102,0.0027142857142857142,0.0031278195488721803,0.003,14.900666666666666,0.003,0.003,0.003,0.004263157894736843,0.004333333333333333,0.1
2022-08-20 22:06:30.773547851 +0000 UTC m=+45841.127731856,1661033190,0.01847222222222222,0.6242666666666666,8.484,0.003,0.0032500000000000003,0.019600000000000003,0.003,0.0175,0.002777777777777778,0.003113060428849902,0.003,13.633866666666666,0.0035,0.0030192307692307693,0.003,0.028703703703703714,0.0046,0.1375
2022-08-20 22:07:30.60881837 +0000 UTC m=+45900.963002375,1661033250,0.0183203125,0.6862,7.98,0.003,0.003127659574468085,0.02,0.003,0.017636363636363638,0.003,0.0030822368421052635,0.0028461538461538463,15.893466666666667,0.004,0.003086206896551724,0.003,0.00433,0.003833333333333333,0.2
2022-08-20 22:08:30.716546903 +0000 UTC m=+45961.070730916,1661033310,0.018389830508474578,0.6314666666666667,7.896,0.003,0.0030975609756097562,0.019600000000000003,0.003,0.019619565217391305,0.003,0.003075757575757576,0.003,15.22,0.003,0.003,0.003,0.0046292134831460675,0.004166666666666666,0.25
2022-08-20 22:09:30.915432477 +0000 UTC m=+46021.269616483,1661033370,0.017932692307692306,0.6088,8.064,0.003,0.003076923076923077,0.02,0.003,0.01810483870967742,0.003,0.003070175438596491,0.003,13.3408,0.003,0.0030186915887850463,0.003,0.004867298578199052,0.005,0.175
2022-08-20 22:10:30.787352059 +0000 UTC m=+46081.141536064,1661033430,0.019095744680851064,0.6074666666666667,8.82,0.0032,0.0031627906976744186,0.019600000000000003,0.0034000000000000002,0.019078947368421056,0.003,0.0030909090909090908,0.003,14.040533333333332,0.0036666666666666666,0.0030380952380952386,0.003,0.004427230046948357,0.004333333333333333,0.2
2022-08-20 22:11:30.549847379 +0000 UTC m=+46140.904031402,1661033490,0.0205,0.6295333333333333,7.896,0.003,0.003282051282051282,0.02,0.003,0.01978260869565217,0.003,0.0030872727272727276,0.003,14.738133333333334,0.003,0.0030363636363636365,0.003,0.006374999999999996,0.0045,0.175
