time,timestamp,checkoutservice_currencyservice,frontend_checkoutservice,adservice_mysql,cartservice_redis-cart,productcatalogservice_mysql,checkoutservice_paymentservice,checkoutservice_shippingservice,frontend_recommendationservice,frontend_adservice,frontend_shippingservice,frontend_productcatalogservice,frontend_currencyservice,recommendationservice_productcatalogservice,checkoutservice_cartservice,frontend_cartservice,checkoutservice_emailservice,checkoutservice_productcatalogservice,gateway_nats
2022-08-20 20:54:30.704188282 +0000 UTC m=+41521.058372296,1661028870,0.004666666666666666,0.19,8.484,0.6502,16.089333333333332,0.003333333333333333,0.0045,0.019964285714285716,0.020363636363636365,0.0033478260869565213,0.0039036697247706426,0.008030303030303032,0.0078125,0.005625,0.00620253164556962,0.0065,0.00475,0.02096
2022-08-20 20:55:30.7563343 +0000 UTC m=+41581.110518304,1661028930,0.0075,0.375,7.476,0.7427999999999999,14.658666666666665,0.003,0.003,0.02082142857142857,0.021170212765957448,0.0033703703703703704,0.0038584269662921343,0.007055555555555555,0.00855,0.005,0.0044571428571428574,0.0075,0.005,0.0208
2022-08-20 20:56:30.736012199 +0000 UTC m=+41641.090196204,1661028990,0.004090909090909091,0.175,7.392,0.6898666666666666,16.19506666666667,0.004,0.005,0.02137931034482759,0.021833333333333333,0.004,0.004426865671641791,0.008036912751677854,0.0089,0.004428571428571428,0.004796610169491526,0.00625,0.004142857142857143,0.019600000000000003
2022-08-20 20:57:30.597799493 +0000 UTC m=+41700.951983498,1661029050,0.075,0.43749999999999994,7.644,0.6744,15.105733333333333,0.004333333333333333,0.0064285714285714285,0.021192307692307694,0.021170212765957448,0.0035600000000000002,0.004453038674033149,0.009338842975206612,0.008703703703703703,0.007222222222222222,0.006785714285714286,0.008125,0.006666666666666666,0.019600000000000003
2022-08-20 20:58:30.697267147 +0000 UTC m=+41761.051451153,1661029110,0.008125,0.15,9.156,0.7143333333333334,15.990666666666666,0.003,0.003181818181818182,0.02017857142857143,0.020848214285714286,0.003952380952380953,0.004510869565217391,0.008837209302325582,0.008150000000000001,0.004428571428571428,0.006327160493827161,0.007,0.004666666666666666,0.0228
2022-08-20 20:59:30.727005837 +0000 UTC m=+41821.081189850,1661029170,0.03437500000000002,0.25,8.148,0.8334,15.317200000000001,0.0036666666666666666,0.0031333333333333335,0.02078125,0.02278409090909091,0.0036956521739130435,0.004420765027322405,0.009042207792207794,0.00875,0.004200000000000001,0.004542857142857143,0.0032857142857142855,0.003941176470588235,0.0212
2022-08-20 21:00:30.78459087 +0000 UTC m=+41881.138774886,1661029230,0.01,0.37499999999999994,7.98,0.6510666666666667,15.510266666666666,0.0035,0.0035,0.020208333333333335,0.021808510638297876,0.004391304347826087,0.0046382428940568475,0.025,0.008272727272727274,0.00325,0.005238095238095237,0.0035,0.005,0.0228
2022-08-20 21:01:30.689078059 +0000 UTC m=+41941.043262074,1661029290,,0.375,8.484,0.5226000000000001,14.2804,,,0.021666666666666664,0.02203125,0.0042727272727272735,0.004035812672176309,0.008351851851851852,0.009166666666666667,,0.005967741935483871,,,0.0228
2022-08-20 21:02:30.740616372 +0000 UTC m=+42001.094800380,1661029350,0.05,0.25,6.552,0.7802,15.510266666666666,0.0034000000000000002,0.0034000000000000002,0.022076271186440677,0.02090909090909091,0.00332258064516129,0.0041047619047619045,0.016458333333333335,0.008625,0.006875,0.006166666666666666,0.0075,0.006818181818181819,0.0212
2022-08-20 21:03:30.698716961 +0000 UTC m=+42061.052900979,1661029410,0.0375,0.375,8.4,0.7553333333333334,15.726,0.005,0.005,0.02233050847457627,0.020086206896551724,0.003909090909090909,0.004125,0.009906015037593984,0.00925,0.006666666666666666,0.00403448275862069,0.0075,0.006875,0.02
2022-08-20 21:04:30.734053028 +0000 UTC m=+42121.088237041,1661029470,0.006875,0.175,7.224,0.7249333333333333,15.547866666666668,0.005,0.003,0.02078125,0.019545454545454546,0.0035925925925925925,0.004458445040214478,0.00809748427672956,0.00865,0.004200000000000001,0.005129310344827586,0.006666666666666666,0.00375,0.0212
2022-08-20 21:05:30.659180051 +0000 UTC m=+42181.013364063,1661029530,0.02125,0.25,8.484,0.697,15.151866666666667,0.00625,0.004,0.02291666666666667,0.019590163934426228,0.0037,0.004137254901960784,0.013749999999999997,0.008858695652173914,0.005833333333333333,0.006366279069767442,0.0075,0.0064285714285714285,0.0228
2022-08-20 21:06:30.577121682 +0000 UTC m=+42240.931305695,1661029590,0.0175,0.21249999999999997,8.148,0.7014666666666667,16.8068,0.0034000000000000002,0.0034000000000000002,0.019895833333333335,0.02017857142857143,0.003333333333333333,0.004172069825436409,0.008305555555555556,0.008578431372549019,0.005,0.0062341772151898725,0.0075,0.005833333333333333,0.019600000000000003
2022-08-20 21:07:30.663372042 +0000 UTC m=+42301.017556047,1661029650,0.004090909090909091,0.175,8.148,0.7395333333333333,16.249733333333335,0.004333333333333333,0.0038571428571428567,0.02105263157894737,0.020044642857142858,0.00375,0.00476470588235294,0.007481060606060606,0.008455882352941176,0.0038571428571428567,0.004681159420289856,0.004333333333333333,0.004428571428571428,0.02
2022-08-20 21:08:30.6098001 +0000 UTC m=+42360.963984114,1661029710,0.025,0.19,7.728,0.7983333333333333,14.9936,0.003,0.003181818181818182,0.020961538461538462,0.021686046511627907,0.0038000000000000004,0.004166253101736972,0.011395348837209298,0.008518518518518519,0.003666666666666667,0.004935483870967741,0.005,0.006,0.019600000000000003
2022-08-20 21:09:30.593112187 +0000 UTC m=+42420.947296222,1661029770,0.0035,0.175,7.98,0.6432,14.322266666666666,0.003,0.003,0.021184210526315788,0.021173469387755103,0.00425,0.004177777777777777,0.008549618320610687,0.007836538461538462,0.005,0.00571969696969697,0.0075,0.00625,0.0228
2022-08-20 21:10:30.637292894 +0000 UTC m=+42480.991476948,1661029830,0.0034,0.3125,8.064,0.6266666666666666,12.669466666666667,0.0036666666666666666,0.0036666666666666666,0.020677966101694912,0.019406779661016952,0.003888888888888889,0.004368731563421829,0.020961538461538462,0.008641304347826086,0.005,0.006895604395604396,0.006666666666666666,0.0035454545454545456,0.0212
2022-08-20 21:11:30.911244898 +0000 UTC m=+42541.265428913,1661029890,0.004200000000000001,0.19375,7.056,0.7286666666666666,13.844666666666667,0.003,0.0032857142857142855,0.020526315789473684,0.019776785714285715,0.003444444444444444,0.004138028169014085,0.014799999999999997,0.008194444444444445,0.006,0.0046610169491525435,0.0075,0.004,0.0228
2022-08-20 21:12:30.751540521 +0000 UTC m=+42601.105724526,1661029950,0.004555555555555556,0.29166666666666663,7.98,0.7012,16.679066666666667,0.005,0.00625,0.021803278688524594,0.021576086956521738,0.003857142857142857,0.004710982658959537,0.008955479452054793,0.009068627450980391,0.006666666666666666,0.006078431372549019,0.006666666666666666,0.0078125,0.02096
2022-08-20 21:13:30.850491029 +0000 UTC m=+42661.204675035,1661030010,0.004692307692307693,0.25,8.064,0.7842,16.679066666666667,0.003333333333333333,0.0035454545454545456,0.021769230769230766,0.020694444444444442,0.004300000000000001,0.0047282608695652165,0.01821428571428571,0.008947368421052631,0.0038000000000000004,0.004768115942028985,0.0038000000000000004,0.0032666666666666664,0.0228
2022-08-20 21:14:30.706703922 +0000 UTC m=+42721.060887929,1661030070,0.04375,0.175,6.804,0.6722,12.271333333333335,0.003,0.004,0.02212765957446808,0.0205,0.0033333333333333335,0.004199999999999999,0.009904761904761906,0.008837209302325582,0.005,0.006397058823529411,0.0075,0.007500000000000001,0.0228
2022-08-20 21:15:30.640028147 +0000 UTC m=+42780.994212152,1661030130,0.0075,0.25,6.72,0.5164,14.868,0.0375,0.005,0.020555555555555553,0.01944444444444444,0.0036,0.0038626373626373628,0.014285714285714289,0.008525641025641026,0.005,0.0061153846153846145,0.003,0.0075,0.02
2022-08-20 21:16:30.580803182 +0000 UTC m=+42840.934987188,1661030190,0.01,0.2125,7.644,0.7922,16.92533333333333,0.0075,0.006666666666666667,0.02159090909090909,0.019954545454545454,0.003260869565217391,0.0038878048780487807,0.007990506329113925,0.009444444444444445,0.005,0.004178082191780822,0.00625,0.0067857142857142855,0.0228
2022-08-20 21:17:30.661179255 +0000 UTC m=+42901.015363268,1661030250,0.0034285714285714284,0.205,8.568,0.6819333333333333,15.717466666666667,0.004333333333333333,0.0035,0.02082142857142857,0.021326530612244893,0.004090909090909091,0.004035874439461884,0.007344827586206897,0.00826923076923077,0.0038571428571428567,0.004024390243902439,0.0035,0.004428571428571428,0.020666666666666667
2022-08-20 21:18:30.658024851 +0000 UTC m=+42961.012208868,1661030310,0.05,0.175,8.568,0.6209333333333332,15.369733333333334,0.0075,0.003,0.02130952380952381,0.01978813559322034,0.00425,0.004089974293059126,0.007355371900826446,0.008472222222222221,0.005,0.006378205128205128,0.003,0.003,0.019600000000000003
2022-08-20 21:19:30.687243796 +0000 UTC m=+43021.041427807,1661030370,0.005,0.19375,7.392,0.6656666666666666,14.630266666666666,0.00625,0.00625,0.021911764705882356,0.01918103448275862,0.0034545454545454545,0.004079787234042554,0.010749999999999997,0.009204545454545453,0.007,0.006082089552238806,0.00875,0.004333333333333333,0.0214
2022-08-20 21:20:30.579130709 +0000 UTC m=+43080.933314714,1661030430,0.005,0.25,8.4,0.679,16.872799999999998,0.0036666666666666666,0.0032857142857142855,0.02125,0.021764705882352943,0.0037272727272727275,0.004097387173396674,0.009556451612903223,0.008191489361702126,0.006,0.004757575757575758,0.0075,0.006666666666666666,0.0228
2022-08-20 21:21:30.733388237 +0000 UTC m=+43141.087572249,1661030490,0.017500000000000012,0.21249999999999997,8.568,0.6977333333333333,17.918133333333333,0.004,0.003363636363636364,0.022457627118644068,0.021105769230769234,0.0037826086956521737,0.0046,0.018716216216216216,0.009539473684210526,0.003888888888888889,0.005633802816901408,0.00625,0.003833333333333333,0.0214
2022-08-20 21:22:30.483109215 +0000 UTC m=+43200.837293249,1661030550,0.004555555555555556,0.2,7.644,0.7736666666666666,16.566933333333335,0.0038000000000000004,0.003333333333333333,0.02003676470588235,0.018951612903225803,0.00348,0.004242966751918159,0.009964788732394366,0.00903061224489796,0.0045,0.006475903614457832,0.007916666666666666,0.004333333333333334,0.0228
2022-08-20 21:23:30.697657343 +0000 UTC m=+43261.051841357,1661030610,0.05,0.19375,8.148,0.6664666666666667,14.150533333333334,0.003,0.004,0.0225,0.020555555555555553,0.0037777777777777783,0.0039974683544303806,0.008232758620689656,0.009015151515151516,0.005,0.0063311688311688315,0.0075,0.00875,0.0228
2022-08-20 21:24:30.775929076 +0000 UTC m=+43321.130113081,1661030670,0.004142857142857143,0.1,7.728,0.7278,14.542266666666666,0.003,0.0032857142857142855,0.020326086956521734,0.020294117647058824,0.0033703703703703704,0.0042020202020202025,0.009495412844036696,0.008564814814814813,0.0036666666666666666,0.004565217391304347,0.0036666666666666666,0.003333333333333333,0.019600000000000003
2022-08-20 21:25:30.934580129 +0000 UTC m=+43381.288764142,1661030730,0.01,0.2125,8.316,0.7197333333333333,16.34906666666667,0.003,0.0034000000000000002,0.022203389830508475,0.021105769230769234,0.003666666666666667,0.004229591836734694,0.008404907975460124,0.008944444444444444,0.003666666666666667,0.004934426229508198,0.005,0.005,0.02
2022-08-20 21:26:30.515768825 +0000 UTC m=+43440.869952842,1661030790,0.004200000000000001,0.175,8.988,0.7269333333333333,15.563466666666667,0.003,0.0032857142857142855,0.0205,0.02028225806451613,0.0034705882352941177,0.004555555555555556,0.011124999999999996,0.00816326530612245,0.0067857142857142855,0.006463414634146341,0.0075,0.005,0.0228
2022-08-20 21:27:30.615028222 +0000 UTC m=+43500.969212228,1661030850,0.004200000000000001,0.19375,7.476,0.7062,14.7424,0.005,0.004200000000000001,0.019932432432432434,0.019241071428571427,0.0038275862068965515,0.004116279069767442,0.020116279069767443,0.008425925925925925,0.006666666666666666,0.006408045977011495,0.0075,0.004428571428571428,0.02
2022-08-20 21:28:30.629050309 +0000 UTC m=+43560.983234337,1661030910,0.0035454545454545456,0.15625,7.56,0.6013333333333334,14.626,0.0034000000000000002,0.003666666666666667,0.020340909090909094,0.019899999999999998,0.004200000000000001,0.004223097112860892,0.008125,0.008465909090909092,0.004428571428571428,0.004540983606557377,0.0075,0.0075,0.0228
2022-08-20 21:29:30.598375499 +0000 UTC m=+43620.952559503,1661030970,0.05277777777777778,0.2,8.148,0.7118,18.356,0.0038000000000000004,0.0037272727272727275,0.021136363636363634,0.019346153846153846,0.005208333333333334,0.004794871794871796,0.008421985815602839,0.008636363636363636,0.0035,0.004324675324675324,0.005625,0.005625,0.020399999999999998
2022-08-20 21:30:30.644722805 +0000 UTC m=+43680.998906811,1661031030,0.003,0.08333333333333333,8.316,0.5458,13.083200000000001,0.0175,0.003,0.0234375,0.0214,0.003833333333333333,0.0042440476190476195,0.009333333333333332,0.008977272727272726,0.005,0.005106382978723404,0.0075,0.0075,0.019600000000000003
2022-08-20 21:31:30.864401623 +0000 UTC m=+43741.218585629,1661031090,0.004555555555555556,0.175,7.14,0.5915333333333334,16.540666666666667,0.0035,0.0032222222222222222,0.0211328125,0.0194811320754717,0.0034137931034482756,0.004105651105651106,0.00997767857142857,0.00842391304347826,0.0035,0.005871212121212121,0.008125,0.004142857142857143,0.02
2022-08-20 21:32:30.750986432 +0000 UTC m=+43801.105170437,1661031150,0.033333333333333326,0.205,7.56,0.7736666666666666,16.3448,0.0035714285714285713,0.0035714285714285713,0.019738805970149254,0.019310344827586208,0.00316,0.004017199017199017,0.00975609756097561,0.008413461538461538,0.006136363636363637,0.00654320987654321,0.0075,0.005,0.019600000000000003
2022-08-20 21:33:30.723588985 +0000 UTC m=+43861.077773020,1661031210,0.025,0.225,8.484,0.7318666666666667,15.376133333333334,0.005,0.0032857142857142855,0.020477941176470588,0.020138888888888887,0.004090909090909091,0.004398936170212766,0.008703703703703703,0.008333333333333333,0.0036666666666666666,0.004880597014925373,0.0036666666666666666,0.00625,0.02152
2022-08-20 21:34:30.746345364 +0000 UTC m=+43921.100529370,1661031270,0.0071875,0.19,8.4,0.6872,16.588933333333333,0.003,0.0036666666666666666,0.023846153846153847,0.021739130434782608,0.004222222222222223,0.0042928759894459104,0.007944078947368422,0.00975,0.0036666666666666666,0.004611940298507463,0.005,0.003833333333333333,0.02152
2022-08-20 21:35:30.824927595 +0000 UTC m=+43981.179111611,1661031330,0.00475,0.25,7.896,0.5137999999999999,14.474133333333333,0.0035,0.0035,0.022449999999999998,0.019078947368421056,0.004428571428571428,0.003997245179063361,0.007268518518518519,0.008881578947368421,0.0038571428571428567,0.005696721311475409,0.006875,0.0032222222222222222,0.0214
2022-08-20 21:36:30.627984031 +0000 UTC m=+44040.982168038,1661031390,0.0035,0.16,7.476,0.6331333333333333,14.344266666666666,0.003333333333333333,0.0035454545454545456,0.019926470588235292,0.021666666666666664,0.004368421052631579,0.004521865889212827,0.009017857142857142,0.008348214285714287,0.006818181818181819,0.006983695652173914,0.0075,0.0065625,0.019600000000000003
2022-08-20 21:37:30.570198011 +0000 UTC m=+44100.924382041,1661031450,0.01,0.21249999999999997,6.888,0.6582,16.749333333333333,0.005,0.0036666666666666666,0.0215,0.018625,0.0034166666666666664,0.004227777777777778,0.008223684210526317,0.008571428571428572,0.006,0.004728813559322034,0.0075,0.0035,0.0212
2022-08-20 21:38:30.693451532 +0000 UTC m=+44161.047635562,1661031510,0.08,0.37499999999999994,7.308,0.7063333333333334,12.920666666666666,0.005,0.006666666666666666,0.022115384615384613,0.02090909090909091,0.004,0.0038010204081632653,0.026086956521739126,0.009407894736842106,0.0038000000000000004,0.004264705882352942,0.005,0.00625,0.019600000000000003
2022-08-20 21:39:30.643046072 +0000 UTC m=+44220.997230080,1661031570,0.05,0.2125,7.896,0.5926666666666667,15.22,0.004,0.004,0.02025735294117647,0.019875,0.004222222222222223,0.0046608187134502925,0.009682835820895522,0.008416666666666668,0.008,0.006931818181818181,0.0075,0.0065,0.0208
2022-08-20 21:40:30.81542121 +0000 UTC m=+44281.169605244,1661031630,0.0038571428571428567,0.1375,8.82,0.6807333333333333,15.239866666666666,0.0065,0.003333333333333333,0.021637931034482756,0.019435483870967742,0.0035000000000000005,0.004073891625615764,0.008840000000000002,0.00815,0.0041111111111111105,0.006215277777777778,0.0065,0.006388888888888889,0.019600000000000003
2022-08-20 21:41:30.862774113 +0000 UTC m=+44341.216958149,1661031690,0.0045,0.19375,7.728,0.6507333333333334,14.738133333333334,0.004,0.003666666666666667,0.021188524590163935,0.020050000000000002,0.004157894736842105,0.004436950146627566,0.008785211267605631,0.008882978723404255,0.003666666666666667,0.004587301587301587,0.0075,0.0037272727272727275,0.019600000000000003
2022-08-20 21:42:30.746393911 +0000 UTC m=+44401.100577929,1661031750,0.07916666666666666,0.375,7.392,0.6849333333333333,13.688533333333332,0.0038000000000000004,0.003333333333333333,0.02216981132075472,0.01972222222222222,0.0035454545454545456,0.004240793201133144,0.025,0.010192307692307693,0.003888888888888889,0.004267605633802817,0.007083333333333334,0.005357142857142857,0.019600000000000003
2022-08-20 21:43:30.67087661 +0000 UTC m=+44461.025060623,1661031810,0.0046,0.3125,7.896,0.6345333333333333,16.918933333333335,0.0075,0.003888888888888889,0.02175,0.02089622641509434,0.0041,0.003922374429223744,0.009146341463414634,0.008944444444444444,0.0059375,0.005974025974025974,0.0075,0.005,0.0214
2022-08-20 21:44:30.797042503 +0000 UTC m=+44521.151226508,1661031870,0.005,0.175,8.316,0.6057333333333333,15.963733333333334,0.0036666666666666666,0.0036666666666666666,0.022954545454545453,0.019736842105263157,0.004571428571428571,0.004066666666666666,0.008511450381679388,0.009226190476190475,0.006666666666666666,0.006301369863013699,0.0075,0.004200000000000001,0.019600000000000003
2022-08-20 21:45:30.63318529 +0000 UTC m=+44580.987369304,1661031930,0.025,0.175,8.232,0.5546,15.519466666666666,0.003,0.003,0.022259615384615388,0.02027777777777778,0.0032105263157894736,0.0040880000000000005,0.006930147058823529,0.0095,0.005,0.004101449275362319,0.003,0.0075,0.0212
2022-08-20 21:46:30.70397904 +0000 UTC m=+44641.058163063,1661031990,0.031249999999999997,0.25,8.064,0.6022000000000001,17.031066666666664,0.003,0.004200000000000001,0.02223684210526316,0.019590163934426228,0.003842105263157895,0.003985507246376811,0.009160305343511449,0.008722222222222221,0.0036666666666666666,0.005092592592592592,0.005,0.0053125,0.021866666666666666
2022-08-20 21:47:30.693477327 +0000 UTC m=+44701.047661340,1661032050,0.005833333333333335,0.34375,7.644,0.7843333333333333,17.088533333333334,0.003,0.0031538461538461538,0.0220703125,0.018695652173913044,0.0035,0.004130044843049327,0.009139344262295082,0.009534883720930231,0.005,0.006448863636363636,0.007083333333333334,0.0044666666666666665,0.019600000000000003
2022-08-20 21:48:30.970626706 +0000 UTC m=+44761.324810719,1661032110,0.0036666666666666666,1.75,7.728,0.5772666666666667,13.9788,0.003,0.003,0.022228260869565218,0.019473684210526317,0.00375,0.004392491467576792,0.009903846153846154,0.008297872340425531,0.003,0.00689873417721519,0.003,0.00625,0.019600000000000003
2022-08-20 21:49:30.72841363 +0000 UTC m=+44821.082597666,1661032170,0.005,0.29166666666666663,8.82,0.6936,15.332133333333333,0.005,0.0034000000000000002,0.02171875,0.02096153846153846,0.003434782608695652,0.004535999999999999,0.008733108108108109,0.008806818181818183,0.003666666666666667,0.0050892857142857155,0.0075,0.004076923076923077,0.019600000000000003
2022-08-20 21:50:30.94269038 +0000 UTC m=+44881.296874407,1661032230,0.031249999999999997,0.225,7.728,0.7864666666666666,15.523733333333334,0.004333333333333333,0.0038571428571428567,0.020104166666666666,0.019,0.004333333333333334,0.004443569553805774,0.014285714285714282,0.008448275862068966,0.005,0.004723076923076924,0.004333333333333333,0.004200000000000001,0.0212
2022-08-20 21:51:30.826021061 +0000 UTC m=+44941.180205075,1661032290,0.009,0.3125,7.14,0.7725333333333333,17.317066666666665,0.0038000000000000004,0.0041111111111111105,0.021704545454545452,0.020735294117647057,0.0033333333333333335,0.004079006772009029,0.013970588235294125,0.008565573770491802,0.0061111111111111106,0.006527777777777777,0.0075,0.003923076923076923,0.0212
2022-08-20 21:52:30.740641051 +0000 UTC m=+45001.094825072,1661032350,0.025,0.34375,7.224,0.5865333333333334,14.621733333333333,0.0036666666666666666,0.0036666666666666666,0.01948529411764706,0.019,0.0030714285714285717,0.004451807228915663,0.009473684210526315,0.007663043478260869,0.0071428571428571435,0.006626506024096385,0.0075,0.005,0.019600000000000003
2022-08-20 21:53:30.614171775 +0000 UTC m=+45060.968355781,1661032410,0.01,0.29166666666666663,6.804,0.6464666666666667,16.692533333333333,0.0065,0.003999999999999999,0.0213135593220339,0.01902777777777778,0.003642857142857143,0.004088082901554405,0.009455645161290323,0.008777777777777778,0.0042727272727272735,0.004966101694915254,0.0046,0.006617647058823529,0.019600000000000003
2022-08-20 21:54:30.759631896 +0000 UTC m=+45121.113815910,1661032470,0.0045,0.175,8.904,0.6397333333333334,14.943200000000001,0.003,0.0034000000000000002,0.023018867924528306,0.020972222222222222,0.003842105263157895,0.004116402116402116,0.009,0.009148936170212767,0.005,0.004611940298507463,0.004,0.0036666666666666666,0.019600000000000003
2022-08-20 21:55:30.717765669 +0000 UTC m=+45181.071949674,1661032530,0.0375,0.2125,7.224,0.6499333333333333,15.633733333333334,0.004,0.003,0.021129032258064517,0.02214285714285714,0.0035833333333333333,0.004076923076923077,0.00817857142857143,0.008705357142857143,0.007,0.006590909090909092,0.0075,0.004,0.0228
2022-08-20 21:56:31.04118592 +0000 UTC m=+45241.395369953,1661032591,0.0225,0.33333333333333337,8.232,0.6964666666666667,15.759333333333334,0.003,0.005,0.022105263157894735,0.020817307692307694,0.0038000000000000004,0.004480874316939891,0.009387417218543047,0.009186046511627907,0.005714285714285714,0.006153846153846155,0.008,0.0048,0.019600000000000003
2022-08-20 21:57:30.657208429 +0000 UTC m=+45301.011392452,1661032650,0.05416666666666666,,7.224,0.6505333333333333,16.597466666666666,0.0075,0.003,0.021194029850746268,0.020050000000000002,0.003965517241379311,0.004215496368038741,0.007612781954887218,0.008670212765957449,0.0036666666666666666,0.004282051282051282,0.0175,0.00425,0.0213
2022-08-20 21:58:30.656427724 +0000 UTC m=+45361.010611729,1661032710,0.00625,0.175,7.728,0.6544666666666668,13.8248,0.0036666666666666666,0.0032857142857142855,0.023010204081632655,0.021326530612244897,0.003636363636363637,0.004392045454545455,0.009690082644628098,0.008988095238095238,0.004200000000000001,0.004896551724137931,0.006666666666666666,0.003,0.019600000000000003
2022-08-20 21:59:30.673525501 +0000 UTC m=+45421.027709535,1661032770,0.004294117647058824,0.2125,7.812,0.7028,16.601733333333332,0.005625,0.0035454545454545456,0.020919117647058824,0.02108695652173913,0.0037826086956521737,0.004025056947608201,0.0075619834710743804,0.008416666666666668,0.0061111111111111106,0.006373239436619719,0.0075,0.004818181818181819,0.021866666666666666
2022-08-20 22:00:30.892282171 +0000 UTC m=+45481.246466176,1661032830,0.006,0.22,7.896,0.7764666666666667,16.60666666666667,0.00375,0.003444444444444444,0.020869565217391306,0.01924107142857143,0.0033703703703703704,0.0045579514824797855,0.01428571428571429,0.00859375,0.006764705882352941,0.006737804878048781,0.007222222222222224,0.004538461538461538,0.0212
2022-08-20 22:01:30.673774887 +0000 UTC m=+45541.027958901,1661032890,0.004428571428571428,0.1375,8.652,0.7036,14.5068,0.004,0.0034000000000000002,0.023636363636363636,0.021700000000000004,0.004157894736842105,0.005035335689045937,0.008006535947712418,0.0094,0.004,0.004447368421052632,0.003,0.003999999999999999,0.0213
2022-08-20 22:02:30.612355831 +0000 UTC m=+45600.966539865,1661032950,0.005,0.19375,8.652,0.7712666666666667,16.261066666666668,0.004333333333333333,0.0038571428571428567,0.02119230769230769,0.019404761904761904,0.0037058823529411765,0.004235142118863049,0.00846774193548387,0.008611111111111111,0.0064285714285714285,0.004113924050632911,0.006875,0.0037272727272727275,0.019600000000000003
2022-08-20 22:03:30.779344378 +0000 UTC m=+45661.133528394,1661033010,0.003,0.175,8.484,0.7052,14.881466666666666,0.003,0.0036666666666666666,0.020595238095238094,0.01975,0.0035454545454545456,0.00391183879093199,0.021,0.00836734693877551,0.0075,0.0064156626506024095,0.0075,0.0075,0.019600000000000003
2022-08-20 22:04:30.793243945 +0000 UTC m=+45721.147427954,1661033070,0.009166666666666668,0.25,8.652,0.6962666666666667,13.118666666666666,0.004,0.004,0.0196875,0.019609375,0.003714285714285714,0.004488636363636363,0.008972868217054262,0.007745098039215687,0.005,0.00625,0.0075,0.003,0.021266666666666666
2022-08-20 22:05:30.63656428 +0000 UTC m=+45780.990748292,1661033130,0.0045,0.175,7.98,0.5855333333333334,14.854533333333332,0.0036666666666666666,0.003,0.021186440677966104,0.020528846153846154,0.0037058823529411765,0.003974093264248704,0.008367768595041323,0.009021739130434784,0.0036666666666666666,0.00510204081632653,0.005,0.0038571428571428567,0.0214
2022-08-20 22:06:30.797141782 +0000 UTC m=+45841.151325840,1661033190,0.05,0.1,8.064,0.5948,13.966,0.005833333333333333,0.004333333333333333,0.01975,0.019736842105263157,0.003999999999999999,0.004241379310344827,0.031018518518518518,0.00825,0.005,0.004384615384615385,0.0075,0.0065,0.019600000000000003
2022-08-20 22:07:30.627554732 +0000 UTC m=+45900.981738774,1661033250,0.008749999999999997,0.175,8.316,0.7036,16.3292,0.0036666666666666666,0.0036666666666666666,0.02017857142857143,0.0192578125,0.004294117647058824,0.004521978021978022,0.008344827586206896,0.008289473684210527,0.005,0.005317460317460317,0.008333333333333331,0.003333333333333333,0.0214
2022-08-20 22:08:30.736011424 +0000 UTC m=+45961.090195442,1661033310,0.005,0.175,7.98,0.6099333333333333,13.719066666666668,0.005,0.0036666666666666666,0.020543478260869566,0.020528846153846154,0.0034545454545454545,0.00406265664160401,0.008821138211382114,0.008611111111111111,0.005,0.006708860759493671,0.01,0.007,0.0212
2022-08-20 22:09:30.936702769 +0000 UTC m=+46021.290886802,1661033370,0.00875,0.375,8.484,0.5958,13.6424,0.003,0.003,0.019609375,0.019761904761904762,0.004142857142857143,0.003986595174262734,0.009800000000000001,0.008214285714285716,0.005,0.00671875,0.00875,0.0035,0.019600000000000003
2022-08-20 22:10:30.805849247 +0000 UTC m=+46081.160033262,1661033430,0.00475,0.2125,8.316,0.5814,15.611733333333333,0.0036666666666666666,0.0036666666666666666,0.021590909090909095,0.020833333333333336,0.0036666666666666666,0.004102493074792244,0.008538961038961039,0.00871951219512195,0.005,0.004142857142857143,0.006666666666666666,0.00375,0.0228
2022-08-20 22:11:30.569202398 +0000 UTC m=+46140.923386412,1661033490,0.00625,0.2,7.812,0.6248666666666667,14.508933333333333,0.005,0.0036666666666666666,0.022594339622641506,0.022256097560975612,0.003857142857142857,0.004251396648044693,0.020208333333333335,0.00909090909090909,0.006,0.004476923076923077,0.006666666666666666,0.0038000000000000004,0.0208
2022-08-20 22:12:30.745639166 +0000 UTC m=+46201.099823202,1661033550,0.01,0.125,8.568,0.6998666666666666,13.697066666666668,0.004333333333333333,0.0032222222222222222,0.02080508474576271,0.020528846153846154,0.0034761904761904765,0.004433526011560694,0.01525,0.008333333333333333,0.0038571428571428567,0.006533333333333333,0.008125,0.003888888888888889,0.019600000000000003
2022-08-20 22:13:30.885332182 +0000 UTC m=+46261.239516196,1661033610,0.00875,0.23125,7.392,0.8263333333333334,15.369733333333334,0.003,0.003181818181818182,0.021557377049180333,0.020044642857142855,0.0037826086956521737,0.004436170212765958,0.024032258064516122,0.00836734693877551,0.004428571428571428,0.006265432098765432,0.00625,0.005714285714285714,0.0214
2022-08-20 22:14:30.733981962 +0000 UTC m=+46321.088165995,1661033670,0.005,0.175,6.132,0.5622666666666667,15.158266666666666,0.003,0.003,0.021919642857142853,0.01945,0.003642857142857143,0.004340845070422535,0.008902877697841727,0.009302325581395349,0.005,0.004446153846153846,0.003,0.0075,0.0228
