time,timestamp,checkoutservice_shippingservice,gateway_nats,frontend_adservice,checkoutservice_currencyservice,checkoutservice_cartservice,productcatalogservice_mysql,cartservice_redis-cart,frontend_shippingservice,checkoutservice_emailservice,frontend_checkoutservice,checkoutservice_paymentservice,adservice_mysql,frontend_recommendationservice,frontend_productcatalogservice,frontend_cartservice,checkoutservice_productcatalogservice,recommendationservice_productcatalogservice,frontend_currencyservice
2022-08-14 21:24:49.201376026 +0000 UTC m=+70141.433177379,1660512289,0.003,0.0228,0.018534482758620692,0.004833333333333334,0.003,15.953066666666668,0.689,0.003,0.0038000000000000004,0.23125,0.003,8.232,0.02089622641509434,0.0032829827915869976,0.0030517241379310347,0.003,0.003426666666666667,0.04270833333333334
2022-08-14 21:25:49.162865074 +0000 UTC m=+70201.394666427,1660512349,0.003,0.0228,0.016887755102040818,0.004333333333333333,0.003,14.777866666666666,0.5364,0.003,0.0034000000000000002,0.2125,0.003,6.972,0.02,0.00314760147601476,0.0030720720720720717,0.0032,0.0034324324324324323,0.006025641025641026
2022-08-14 21:26:48.968772496 +0000 UTC m=+70261.200573850,1660512408,0.003,0.0228,0.01828125,0.0036666666666666666,0.003,11.82,0.5917333333333333,0.003,0.003,0.1375,0.003,7.14,0.01942857142857143,0.0031154639175257734,0.003021505376344086,0.003,0.0031971830985915496,0.009285714285714284
2022-08-14 21:27:49.172073547 +0000 UTC m=+70321.403874901,1660512469,0.003,0.0228,0.018035714285714283,0.0032857142857142855,0.003,14.376933333333332,0.5862,0.003,0.003,0.175,0.003,7.56,0.017346938775510204,0.003078994614003591,0.0030754716981132076,0.003,0.0031558441558441554,0.008529411764705884
2022-08-14 21:28:48.992797623 +0000 UTC m=+70381.224598977,1660512528,0.003,0.0228,0.018877551020408164,0.03125,0.003,14.306666666666667,0.689,0.003,0.003,0.25,0.003,7.644,0.02005681818181818,0.0031803278688524593,0.003,0.003,0.003424242424242424,0.005810810810810811
2022-08-14 21:29:49.054395152 +0000 UTC m=+70441.286196506,1660512589,0.0036666666666666666,0.0228,0.017633928571428568,0.0075,0.003,13.886533333333333,0.7524666666666667,0.003,0.003,0.075,0.003,7.896,0.020290697674418604,0.003211576846307385,0.003,0.0035,0.0033513513513513515,0.00887931034482759
2022-08-14 21:30:49.207341244 +0000 UTC m=+70501.439142598,1660512649,0.003,0.0228,0.018693181818181817,0.0046,0.003,16.447733333333332,0.5827333333333333,0.003058823529411765,0.004,0.175,0.003,7.14,0.018112244897959186,0.0032357142857142858,0.0030344827586206895,0.003,0.003292682926829268,0.004610810810810811
2022-08-14 21:31:49.144399312 +0000 UTC m=+70561.376200693,1660512709,0.003,0.0228,0.018421052631578946,0.09375,0.003,13.936933333333332,0.5977333333333333,0.003,0.003,0.25,0.003,7.308,0.019558823529411764,0.0031191806331471133,0.0030373831775700934,0.00325,0.0031500000000000005,0.009351851851851854
2022-08-14 21:32:49.165116883 +0000 UTC m=+70621.396918246,1660512769,0.003,0.0228,0.019152542372881356,0.0047777777777777775,0.003,14.865866666666667,0.5852,0.003,0.003,0.3125,0.003,7.476,0.018333333333333337,0.0031370967741935485,0.0030526315789473684,0.003,0.003103896103896104,0.008546511627906978
2022-08-14 21:33:48.953426112 +0000 UTC m=+70681.185227466,1660512828,0.003,0.0228,0.017806122448979594,0.003,0.003,14.143466666666667,0.673,0.003,0.0036666666666666666,0.175,0.003,6.468,0.019489795918367345,0.00314519056261343,0.003057692307692308,0.003,0.0032564102564102563,0.004854922279792746
2022-08-14 21:34:49.052204727 +0000 UTC m=+70741.284006080,1660512889,0.003,0.0228,0.01830357142857143,0.0041111111111111105,0.003181818181818182,15.673466666666668,0.5697333333333333,0.003,0.0034000000000000002,0.175,0.003,7.14,0.01875,0.003222222222222222,0.003033333333333333,0.0032222222222222222,0.0032298850574712643,0.004336206896551724
2022-08-14 21:35:48.912425807 +0000 UTC m=+70801.144227182,1660512948,0.002777777777777778,0.0228,0.01861111111111111,0.004,0.003,14.318,0.6453333333333334,0.003,0.003,0.29166666666666663,0.003,7.728,0.0194811320754717,0.003248447204968944,0.0030363636363636365,0.0036,0.0033661971830985914,0.004959390862944163
2022-08-14 21:36:48.919408222 +0000 UTC m=+70861.151209574,1660513008,0.003,0.0228,0.018181818181818184,0.03749999999999999,0.003,12.880933333333333,0.6402666666666667,0.003,0.003,0.375,0.003,7.308,0.0193,0.003212581344902386,0.003037735849056604,0.003,0.0032769230769230774,0.029032258064516113
2022-08-14 21:37:48.94917357 +0000 UTC m=+70921.180974933,1660513068,0.003,0.0228,0.01778846153846154,,,14.614666666666666,0.5826666666666667,0.003,0.003,0.25,,7.308,0.0175,0.0032235772357723583,0.003,0.003,0.0034848484848484847,0.003978165938864629
2022-08-14 21:38:49.075502027 +0000 UTC m=+70981.307303391,1660513129,0.003,0.0228,0.01984375,0.0042727272727272735,0.003,14.700533333333333,0.5883333333333334,0.003,0.003,0.2,0.003,8.148,0.020096153846153847,0.003128913443830571,0.0030380952380952386,0.003,0.0032531645569620253,0.029166666666666653
2022-08-14 21:39:49.216895845 +0000 UTC m=+71041.448697209,1660513189,0.003,0.0228,0.01814655172413793,0.0036896551724137933,0.003,15.963733333333334,0.6744,0.0028399999999999996,0.003,0.225,0.003,6.72,0.02040816326530612,0.0034124513618677046,0.003018018018018018,0.003272727272727273,0.0037536231884057972,0.006891891891891892
2022-08-14 21:40:49.217404789 +0000 UTC m=+71101.449206166,1660513249,0.003,0.0228,0.017772727272727273,0.065,0.003,14.386133333333333,0.8238666666666666,0.003,0.0035,0.225,0.003,6.888,0.01995192307692308,0.0034201680672268906,0.0030892857142857146,0.0035,0.0037076923076923077,0.04833333333333331
2022-08-14 21:41:48.989240044 +0000 UTC m=+71161.221041405,1660513308,0.003,0.0228,0.0195,0.01,0.003,14.002933333333333,0.6461333333333333,0.003,0.003,0.37499999999999994,0.003,7.14,0.018877551020408164,0.0031479999999999998,0.003037735849056604,0.003142857142857143,0.0032816901408450703,0.008437499999999997
2022-08-14 21:42:49.161932611 +0000 UTC m=+71221.393733964,1660513369,0.003,0.0228,0.018104838709677416,0.004076923076923077,0.003,16.742933333333333,0.6805333333333333,0.003,0.0034000000000000002,0.21249999999999997,0.003,7.14,0.019642857142857146,0.003160409556313993,0.003033613445378151,0.003,0.0035714285714285713,0.004566137566137566
2022-08-14 21:43:49.041159959 +0000 UTC m=+71281.272961341,1660513429,0.0028461538461538463,0.0228,0.01877358490566038,0.004666666666666666,0.003,13.9788,0.6225333333333333,0.003076923076923077,0.003,0.23125,0.003,7.56,0.019886363636363636,0.003165703275529865,0.0031333333333333335,0.0031538461538461538,0.003356164383561644,0.004490196078431373
2022-08-14 21:44:48.86760883 +0000 UTC m=+71341.099410190,1660513488,0.003,0.0228,0.01735294117647059,0.003999999999999999,0.003,15.693333333333333,0.6988666666666666,0.0030625,0.003,0.23125,0.003,7.056,0.018045454545454545,0.003232044198895027,0.003033898305084746,0.003,0.0033544303797468354,0.0040181818181818174
2022-08-14 21:45:49.211305318 +0000 UTC m=+71401.443106673,1660513549,0.003,0.0228,0.018454545454545453,0.003,0.003,13.0172,0.5725333333333333,0.003,0.003,0.1375,0.003,7.476,0.019642857142857142,0.003116424116424116,0.003231578947368421,0.003,0.003235294117647059,0.006796875000000001
2022-08-14 21:46:49.290861268 +0000 UTC m=+71461.522662633,1660513609,0.003,0.0228,0.018571428571428572,0.004,0.003,15.041866666666667,0.6566666666666666,0.003,0.003,0.2,0.003,7.644,0.020255102040816327,0.003185858585858586,0.0030526315789473684,0.00325,0.003273972602739726,0.005857142857142858
2022-08-14 21:47:48.979291757 +0000 UTC m=+71521.211093110,1660513668,0.003,0.0228,0.018400000000000003,0.06666666666666668,0.003,14.428,0.6094666666666667,0.003074074074074074,0.0035,0.1375,0.003,7.896,0.01891509433962264,0.0031405622489959835,0.0031121495327102802,0.003,0.0035396825396825397,0.02678571428571428
2022-08-14 21:48:49.031524538 +0000 UTC m=+71581.263325892,1660513729,0.003,0.0228,0.01828947368421053,0.00423076923076923,0.003,16.632933333333334,0.774,0.003,0.0034000000000000002,0.19,0.003,7.224,0.020446428571428574,0.003189141856392294,0.0030650406504065045,0.003,0.003430379746835443,0.005725806451612905
2022-08-14 21:49:49.066896815 +0000 UTC m=+71641.298698168,1660513789,0.003,0.0228,0.017615384615384613,0.029166666666666664,0.003,14.652266666666666,0.641,0.003,0.003,0.2125,0.003,7.98,0.018035714285714283,0.0031497326203208556,0.003156862745098039,0.003363636363636364,0.003421052631578948,0.009038461538461537
2022-08-14 21:50:48.895237736 +0000 UTC m=+71701.127039091,1660513848,0.0026,0.0228,0.01838235294117647,0.003999999999999999,0.003,13.875200000000001,0.6096666666666666,0.003,0.003,0.25,0.003,7.56,0.019166666666666665,0.0031351888667992046,0.0030384615384615385,0.003,0.00316,0.0046683417085427135
2022-08-14 21:51:48.926599829 +0000 UTC m=+71761.158401182,1660513908,0.002777777777777778,0.0228,0.01872448979591837,0.0175,0.003,14.445066666666667,0.6028,0.003,0.004,0.5,0.003,6.888,0.018365384615384617,0.0031370826010544816,0.003019047619047619,0.0036666666666666666,0.003219512195121951,0.004237113402061856
2022-08-14 21:52:49.205570334 +0000 UTC m=+71821.437371694,1660513969,0.003,0.0228,0.018975409836065573,0.0038000000000000004,0.003,14.552933333333332,0.5986666666666667,0.003,0.003,0.625,0.003,7.392,0.021029411764705883,0.003231939163498099,0.003055045871559633,0.003,0.0034,0.004316582914572864
2022-08-14 21:53:48.947006227 +0000 UTC m=+71881.178807580,1660514028,0.003,0.0228,0.01814655172413793,0.004666666666666666,0.003,14.174666666666665,0.6184666666666667,0.0030869565217391303,0.003,0.075,0.003,8.064,0.0203125,0.0031136363636363636,0.0031320754716981135,0.004,0.003177215189873418,0.008879310344827586
2022-08-14 21:54:49.262369538 +0000 UTC m=+71941.494170897,1660514089,0.003,0.0228,0.019619565217391305,0.06071428571428571,0.003,13.7808,0.5272666666666667,0.003,0.0035,0.225,0.003,7.308,0.01893617021276596,0.003140077821011673,0.003018867924528302,0.003,0.0031818181818181815,0.007666666666666671
2022-08-14 21:55:49.180208176 +0000 UTC m=+72001.412009535,1660514149,0.002818181818181818,0.0228,0.0184375,0.05,0.0031666666666666666,15.145466666666668,0.6048666666666667,0.002928571428571429,0.003,0.225,0.003,8.232,0.019893617021276597,0.0031981651376146785,0.0030884955752212393,0.003,0.003415584415584415,0.00853448275862069
2022-08-14 21:56:49.068817787 +0000 UTC m=+72061.300619149,1660514209,0.003,0.0228,0.017372881355932204,0.06,0.003,14.716133333333334,0.6476666666666666,0.003,0.003,0.2,0.003,7.98,0.019339622641509437,0.003227450980392157,0.0030714285714285717,0.003,0.0033076923076923075,0.022142857142857134
2022-08-14 21:57:48.975274195 +0000 UTC m=+72121.207075548,1660514268,0.003,0.0228,0.017924528301886792,0.005,0.003,15.176,0.6192666666666666,0.003,0.003,0.25,0.003,7.14,0.019375,0.0031436265709156195,0.003074766355140187,0.0031,0.003410958904109589,0.00879032258064516
2022-08-14 21:58:49.103373297 +0000 UTC m=+72181.335174651,1660514329,0.003,0.0228,0.0184,0.005,0.003,15.9176,0.7232666666666666,0.002923076923076923,0.003,0.175,0.003,7.728,0.018114754098360657,0.0031237911025145068,0.0031043478260869566,0.003,0.00317948717948718,0.004177664974619289
2022-08-14 21:59:49.032080188 +0000 UTC m=+72241.263881542,1660514389,0.003,0.0228,0.0184375,0.0037368421052631578,0.003,16.883466666666667,0.7896666666666666,0.003076923076923077,0.003,0.1,0.003,6.72,0.02,0.0032054794520547944,0.003033613445378151,0.003,0.003295454545454546,0.00426530612244898
2022-08-14 22:00:49.117149935 +0000 UTC m=+72301.348951302,1660514449,0.003,0.0228,0.01830357142857143,0.004333333333333333,0.003,12.255733333333334,0.5379333333333333,0.003,0.003333333333333333,0.2,0.003,7.056,0.019086538461538464,0.0031083172147001936,0.0030618556701030924,0.003,0.00324,0.004801104972375691
2022-08-14 22:01:49.169058294 +0000 UTC m=+72361.400859647,1660514509,0.003,0.0228,0.01894736842105263,0.053125,0.003,14.4628,0.5883999999999999,0.003,0.003,0.6666666666666666,0.003,7.728,0.01944444444444444,0.003197802197802198,0.003057692307692308,0.003,0.003222222222222222,0.02596153846153846
2022-08-14 22:02:49.253098235 +0000 UTC m=+72421.484899599,1660514569,0.003,0.0228,0.01866379310344828,0.003333333333333333,0.003,15.061066666666667,0.575,0.003,0.003,0.2125,0.003,7.392,0.021170212765957444,0.0031450777202072537,0.003019417475728155,0.0035714285714285713,0.003216867469879518,0.0048222222222222225
2022-08-14 22:03:49.023712067 +0000 UTC m=+72481.255513420,1660514629,0.003,0.0228,0.019464285714285715,0.0033333333333333335,0.003,15.404533333333333,0.6897333333333333,0.003,0.0032857142857142855,0.25,0.003,7.224,0.019149999999999997,0.0031808318264014467,0.003037037037037037,0.0031666666666666666,0.0033376623376623377,0.02162499999999999
2022-08-14 22:04:48.982013952 +0000 UTC m=+72541.213815322,1660514688,0.002818181818181818,0.0228,0.019519230769230768,0.003923076923076923,0.003,15.572,0.6882666666666667,0.003,0.003,0.2125,0.003,7.812,0.019314516129032257,0.0031065719360568386,0.0030892857142857146,0.003,0.0034864864864864865,0.0046791443850267385
2022-08-14 22:05:49.015726265 +0000 UTC m=+72601.247527628,1660514749,0.003,0.0228,0.018705357142857145,0.004333333333333333,0.003,15.068133333333334,0.6488666666666667,0.003,0.003,0.25,0.003,7.812,0.01845744680851064,0.0031178707224334594,0.003034782608695652,0.003,0.0032051282051282055,0.0065625000000000015
2022-08-14 22:06:48.914282129 +0000 UTC m=+72661.146083482,1660514808,0.003,0.0228,0.020384615384615386,0.00475,0.003,16.023333333333333,0.6930666666666667,0.003,0.003,0.175,0.003,8.484,0.0199,0.0031715328467153284,0.003,0.0036666666666666666,0.0033414634146341463,0.003843601895734597
2022-08-14 22:07:49.010159877 +0000 UTC m=+72721.241961239,1660514869,0.0032222222222222222,0.0228,0.01830357142857143,0.0035714285714285713,0.003,14.672133333333333,0.7232000000000001,0.003,0.003,0.1375,0.003,7.812,0.018823529411764708,0.0031694290976058926,0.0030353982300884955,0.003,0.0033000000000000004,0.004117647058823529
2022-08-14 22:08:49.040309079 +0000 UTC m=+72781.272110434,1660514929,0.003,0.0228,0.02125,0.125,0.003,11.201866666666668,0.634,0.003,0.003,0.2125,0.003,6.552,0.019893617021276597,0.0032313253012048195,0.003,0.003,0.0033125,0.006693548387096772
2022-08-14 22:09:48.995740627 +0000 UTC m=+72841.227541981,1660514988,0.003,0.0228,0.0180625,,,12.827733333333333,0.5873333333333334,0.002923076923076923,0.005,0.1,0.003,6.468,0.019336734693877554,0.003232758620689655,0.0030408163265306124,0.003,0.003298507462686567,0.005448717948717951
2022-08-14 22:10:49.037636886 +0000 UTC m=+72901.269438239,1660515049,0.003,0.0228,0.01765,0.08214285714285714,0.003181818181818182,16.485333333333333,0.705,0.003,0.003,0.25,0.003,7.14,0.0175,0.003167247386759582,0.003049586776859504,0.0031666666666666666,0.0033250000000000003,0.034375
2022-08-14 22:11:49.020905954 +0000 UTC m=+72961.252707309,1660515109,0.003,0.0228,0.01849056603773585,0.00875,0.003,14.262666666666666,0.6427333333333334,0.003,0.003,0.19375,0.003,7.56,0.02005681818181818,0.003253112033195021,0.003,0.003999999999999999,0.0032666666666666664,0.0048620689655172415
2022-08-14 22:12:49.084597109 +0000 UTC m=+73021.316398464,1660515169,0.003,0.0228,0.01877358490566038,0.005,0.003,12.601333333333335,0.6175333333333333,0.0030869565217391303,0.0075,0.375,0.003,7.896,0.02079268292682927,0.0030793319415448853,0.0031041666666666665,0.003,0.003289855072463768,0.013749999999999988
2022-08-14 22:13:49.047675585 +0000 UTC m=+73081.279476940,1660515229,0.003,0.0228,0.018653846153846153,0.0038000000000000004,0.003,15.134133333333333,0.5115333333333334,0.003,0.0035,0.19375,0.003,9.072,0.0175,0.003190800681431005,0.003074766355140187,0.003363636363636364,0.0033023255813953486,0.0048000000000000004
2022-08-14 22:14:49.029380212 +0000 UTC m=+73141.261181572,1660515289,0.003,0.0228,0.017976190476190475,0.003,0.003,13.3188,0.5714666666666667,0.003,0.0075,0.175,0.003,7.896,0.01942307692307693,0.0033243243243243244,0.003058252427184466,0.0375,0.00328125,0.006499999999999999
2022-08-14 22:15:49.014531462 +0000 UTC m=+73201.246332815,1660515349,0.003,0.0228,0.01902777777777778,0.08333333333333333,0.003,12.873866666666666,0.6192666666666666,0.003,0.003,0.375,0.003,7.14,0.02125,0.003301123595505618,0.00332183908045977,0.003,0.0038363636363636365,0.04655172413793102
2022-08-14 22:16:48.959244283 +0000 UTC m=+73261.191045638,1660515408,0.003,0.0228,0.018516949152542372,0.005,0.0027142857142857142,16.337733333333333,0.5697333333333333,0.003,0.003,0.225,0.003,8.316,0.01796875,0.003190322580645161,0.0030158730158730157,0.0033076923076923075,0.003172043010752688,0.004812807881773399
2022-08-14 22:17:49.064387402 +0000 UTC m=+73321.296188756,1660515469,0.003,0.0228,0.018877551020408164,0.003666666666666667,0.003,13.499066666666668,0.6580666666666667,0.003,0.003,0.175,0.003,7.644,0.01830357142857143,0.0031174004192872115,0.003037735849056604,0.003,0.0032608695652173916,0.00814102564102564
2022-08-14 22:18:49.092587943 +0000 UTC m=+73381.324389299,1660515529,0.003,0.0228,0.017941176470588238,0.07499999999999998,0.003,13.767333333333333,0.5847333333333333,0.003,0.003,0.2125,0.003,6.552,0.020535714285714286,0.0032448132780082987,0.00301980198019802,0.004,0.0035454545454545448,0.006874999999999999
2022-08-14 22:19:49.000826595 +0000 UTC m=+73441.232627981,1660515589,0.003,0.0228,0.018026315789473685,0.004333333333333333,0.003,13.954666666666666,0.5327333333333334,0.003,0.003,0.21249999999999997,0.003,7.308,0.018035714285714283,0.00312,0.003058823529411765,0.0031666666666666666,0.0031707317073170734,0.006964285714285714
2022-08-14 22:20:48.960535736 +0000 UTC m=+73501.192337091,1660515648,0.003,0.0228,0.018922413793103447,0.003999999999999999,0.003,16.610933333333335,0.6174,0.0030606060606060605,0.003,0.23125,0.003,8.484,0.019056603773584906,0.003171334431630972,0.0031379310344827587,0.0030952380952380953,0.003298850574712644,0.00469811320754717
2022-08-14 22:21:49.122307542 +0000 UTC m=+73561.354108906,1660515709,0.003,0.0228,0.018452380952380956,0.003714285714285714,0.003,17.07933333333333,0.4809333333333333,0.003,0.003,0.25,0.003,8.568,0.019619565217391305,0.003199649737302977,0.003034782608695652,0.003375,0.0032222222222222222,0.003946902654867256
2022-08-14 22:22:49.094283203 +0000 UTC m=+73621.326084557,1660515769,0.003,0.0228,0.017901785714285714,0.00423076923076923,0.00325,16.9168,0.6475333333333333,0.003,0.003,0.2125,0.003,8.064,0.020255102040816327,0.003193126022913257,0.0030163934426229505,0.0036666666666666666,0.003441860465116279,0.00444954128440367
2022-08-14 22:23:49.223297319 +0000 UTC m=+73681.455098696,1660515829,0.003,0.0228,0.01701086956521739,0.05357142857142857,0.005,12.216,0.6298666666666667,0.003,0.005,0.375,0.003,7.308,0.02,0.003133333333333334,0.003,0.003,0.00334375,0.02239130434782609
2022-08-14 22:24:49.004347656 +0000 UTC m=+73741.236149013,1660515889,0.003,0.0228,0.01916666666666667,0.007500000000000003,0.003,15.846666666666666,0.6874,0.0029333333333333334,0.004,0.375,0.003,6.636,0.018877551020408164,0.00320442930153322,0.0030571428571428572,0.003181818181818182,0.003224719101123595,0.0046084656084656095
2022-08-14 22:25:48.978805482 +0000 UTC m=+73801.210606836,1660515948,0.003,0.0228,0.018181818181818184,0.003,0.003,13.1556,0.5695333333333333,0.003,0.003,0.375,0.003,7.644,0.016275510204081634,0.0032901960784313725,0.003,0.003,0.0033116883116883116,0.004119266055045871
2022-08-14 22:26:48.968705356 +0000 UTC m=+73861.200506709,1660516008,0.003,0.0228,0.01828125,0.0375,0.003,14.352799999999998,0.6038,0.003,0.003,0.75,0.003,7.98,0.0193,0.003218253968253968,0.003056603773584906,0.003,0.0034347826086956524,0.005675675675675674
2022-08-14 22:27:48.989209935 +0000 UTC m=+73921.221011293,1660516068,0.003,0.0228,0.01764423076923077,0.004333333333333334,0.003,14.916266666666667,0.6202000000000001,0.003,0.003,0.175,0.003,7.476,0.02015625,0.0031875,0.0030185185185185185,0.003,0.00327027027027027,0.004620111731843576
2022-08-14 22:28:49.000475558 +0000 UTC m=+73981.232276953,1660516129,0.003,0.0228,0.01705,0.01,0.0032,14.282533333333333,0.5839333333333333,0.0029375,0.003,0.25,0.003,7.644,0.020060975609756098,0.0031563636363636364,0.003036036036036036,0.0035714285714285713,0.003368421052631579,0.04945652173913044
2022-08-14 22:29:49.199666444 +0000 UTC m=+74041.431467798,1660516189,0.003,0.0228,0.017894736842105265,0.005,0.003,13.5168,0.6946,0.003,0.005,0.175,0.003,7.56,0.017857142857142856,0.0031889117043121147,0.003099009900990099,0.005,0.0031,0.004573604060913706
2022-08-14 22:30:49.061755277 +0000 UTC m=+74101.293556632,1660516249,0.003,0.0228,0.017741935483870968,0.0046,0.003,12.5176,0.6728666666666667,0.003,0.003,0.25,0.003,6.552,0.017794117647058825,0.0031133603238866396,0.003125,0.003,0.0032816901408450703,0.009782608695652176
2022-08-14 22:31:49.090326609 +0000 UTC m=+74161.322127970,1660516309,0.0027142857142857142,0.0228,0.018863636363636364,0.004666666666666666,0.003,14.535866666666667,0.6499333333333333,0.002935483870967742,0.003,0.175,0.003,7.56,0.018973214285714284,0.003169117647058824,0.0030341880341880345,0.003,0.0033291139240506328,0.004551569506726457
2022-08-14 22:32:49.327554806 +0000 UTC m=+74221.559356159,1660516369,0.003,0.0228,0.0175,0.0032857142857142855,0.003,15.398133333333334,0.6834,0.002925925925925926,0.004,0.1,0.003,7.14,0.0187,0.0031222222222222224,0.0030925925925925925,0.003,0.003278481012658228,0.004137440758293839
2022-08-14 22:33:49.244489572 +0000 UTC m=+74281.476290925,1660516429,0.003,0.0228,0.01973404255319149,0.004555555555555556,0.003,16.685466666666667,0.6,0.0029130434782608694,0.003,0.175,0.003,8.316,0.018125,0.00321602787456446,0.0030869565217391303,0.0035454545454545456,0.0031956521739130435,0.004133333333333333
2022-08-14 22:34:49.04390707 +0000 UTC m=+74341.275708439,1660516489,0.0027142857142857142,0.0228,0.01778846153846154,0.0075,0.003,15.9616,0.6729333333333333,0.003,0.003,0.2,0.003,7.728,0.019827586206896557,0.0033101391650099407,0.003036036036036036,0.0032222222222222222,0.003656716417910448,0.00451578947368421
2022-08-14 22:35:49.043581651 +0000 UTC m=+74401.275383004,1660516549,0.003,0.0228,0.01859375,0.005,0.003,16.547066666666666,0.7457333333333334,0.003,0.004,0.2125,0.003,8.736,0.01930555555555556,0.003137820512820513,0.0030491803278688526,0.0032,0.003318181818181818,0.015113636363636364
2022-08-14 22:36:49.036378122 +0000 UTC m=+74461.268179477,1660516609,0.003,0.0228,0.01975,0.009166666666666668,0.003,13.063333333333334,0.6043999999999999,0.003,0.003,0.25,0.003,7.476,0.021420454545454548,0.0034368308351177728,0.003,0.003,0.0035507246376811595,0.020714285714285713
2022-08-14 22:37:49.023802528 +0000 UTC m=+74521.255603882,1660516669,0.003,0.0228,0.0172,,0.003,12.8164,0.6065333333333333,0.003,0.003,0.1,0.003,6.3,0.01697674418604651,0.003251121076233184,0.00302,0.003,0.0032686567164179102,0.004654822335025381
2022-08-14 22:38:49.041903858 +0000 UTC m=+74581.273705212,1660516729,0.003,0.0228,0.01924107142857143,0.004076923076923077,0.003,14.7736,0.562,0.003,0.003,0.175,0.003,7.728,0.019905660377358494,0.003108108108108108,0.0030892857142857146,0.0031538461538461538,0.0032857142857142855,0.009758064516129032
2022-08-14 22:39:48.972001661 +0000 UTC m=+74641.203803025,1660516788,0.003,0.0228,0.017644230769230766,0.09166666666666667,0.003,12.411866666666667,0.5734,0.003,0.004333333333333333,0.225,0.003,6.216,0.0215,0.003232179226069246,0.003061224489795918,0.00325,0.0034848484848484847,0.029722222222222223
2022-08-14 22:40:49.112476275 +0000 UTC m=+74701.344277639,1660516849,0.003,0.0228,0.01820754716981132,0.004818181818181819,0.003,13.415333333333335,0.5674,0.003,0.003,0.2,0.003,7.14,0.018221153846153845,0.003228699551569507,0.003152173913043478,0.003,0.00335820895522388,0.013437500000000002
2022-08-14 22:41:49.085444962 +0000 UTC m=+74761.317246326,1660516909,0.003,0.0228,0.019342105263157897,0.0046,0.003,15.620266666666666,0.6537999999999999,0.003,0.003333333333333333,0.25,0.003,7.56,0.017615384615384616,0.0031901528013582345,0.0030504201680672267,0.0032222222222222222,0.00336144578313253,0.00639705882352941
2022-08-14 22:42:49.260715017 +0000 UTC m=+74821.492516371,1660516969,0.003,0.0228,0.0175,0.06666666666666665,0.0031666666666666666,13.736799999999999,0.6747333333333333,0.0031176470588235292,0.003,0.0875,0.003,6.888,0.021015625,0.0031206896551724136,0.00301980198019802,0.003,0.0034179104477611937,0.031000000000000007
2022-08-14 22:43:49.3152709 +0000 UTC m=+74881.547072252,1660517029,0.003,0.0228,0.019056603773584903,0.0125,0.003,14.372666666666666,0.6350666666666667,0.003,0.003,0.1375,0.003,8.064,0.01823529411764706,0.003114503816793893,0.0030185185185185185,0.003,0.0032278481012658227,0.003990825688073395
2022-08-14 22:44:49.320178749 +0000 UTC m=+74941.551980103,1660517089,0.003,0.0228,0.018571428571428572,0.0036666666666666666,0.003,13.4352,0.6220666666666668,0.003,0.003,0.19375,0.003,7.896,0.02085106382978723,0.003134146341463415,0.0030396039603960397,0.003,0.0032133333333333332,0.0038644067796610175
2022-08-14 22:45:49.178730307 +0000 UTC m=+75001.410531663,1660517149,0.003,0.0228,0.017368421052631578,0.0046,0.003,13.446533333333333,0.5526666666666666,0.003,0.003,0.3125,0.003,7.308,0.01826530612244898,0.0032572614107883816,0.003,0.0175,0.0033380281690140847,0.017200000000000003
2022-08-14 22:46:49.104927895 +0000 UTC m=+75061.336729279,1660517209,0.003,0.0228,0.01957446808510638,0.0034285714285714284,0.003,14.718266666666667,0.49560000000000004,0.003,0.003,0.175,0.003,7.56,0.02193181818181818,0.0032316176470588236,0.0030571428571428572,0.003363636363636364,0.003421052631578948,0.004842696629213483
2022-08-14 22:47:49.036545545 +0000 UTC m=+75121.268346899,1660517269,0.003,0.0228,0.018571428571428572,0.004090909090909091,0.003,14.722533333333333,0.6059333333333333,0.003,0.003,0.4375,0.003,7.476,0.018375,0.003172972972972973,0.00305607476635514,0.003,0.003333333333333333,0.005073529411764706
2022-08-14 22:48:49.175801495 +0000 UTC m=+75181.407602849,1660517329,0.003,0.0228,0.018863636363636364,0.004666666666666666,0.003,14.198799999999999,0.5064,0.003,0.003,0.2125,0.003,7.224,0.01764705882352941,0.0031292639138240574,0.0030396039603960397,0.004,0.00348,0.008709677419354836
2022-08-14 22:49:49.001559732 +0000 UTC m=+75241.233361118,1660517389,0.003,0.0228,0.018045454545454545,0.0048,0.0032222222222222222,14.6104,0.7582666666666666,0.002904761904761905,0.003,0.175,0.003,7.98,0.021761363636363638,0.003276985743380855,0.0030695652173913044,0.003,0.0035507246376811595,0.006370967741935484
2022-08-14 22:50:49.059885656 +0000 UTC m=+75301.291687011,1660517449,0.002777777777777778,0.0228,0.017372881355932204,0.004454545454545455,0.003,15.635866666666667,0.5737333333333333,0.003,0.003,0.25,0.003,7.476,0.018823529411764704,0.0031015761821366022,0.0030555555555555557,0.0031666666666666666,0.0031904761904761906,0.004410628019323672
2022-08-14 22:51:49.037986694 +0000 UTC m=+75361.269788063,1660517509,0.003,0.0228,0.018026315789473685,0.003333333333333333,0.003,12.905066666666668,0.5246000000000001,0.003,0.003,0.225,0.003,6.888,0.01909574468085106,0.0031257861635220125,0.0030416666666666665,0.003,0.003289855072463768,0.00470949720670391
